,HMDB,GENE,direction
10787,HMDB0001967,CA5B,degrading
10788,HMDB0001967,CA5A,degrading
10789,HMDB0001967,CA3,degrading
10790,HMDB0001967,LOXL2,producing
10791,HMDB0001967,CTSA,producing
10792,HMDB0001967,PHYH,producing
10793,HMDB0001967,HIRIP3,producing
10794,HMDB0001967,UXS1,producing
10795,HMDB0001967,P4HB,producing
10796,HMDB0001967,G6PC3,producing
10797,HMDB0001967,G6PC2,producing
10798,HMDB0001967,G6PC1,producing
10799,HMDB0001967,MSMO1,producing
10800,HMDB0001967,GGCX,producing
10801,HMDB0001967,KDM2B,producing
10802,HMDB0001967,KDM2A,producing
10803,HMDB0001967,CPOX,producing
10804,HMDB0001967,CA13,producing
10805,HMDB0001967,CA8,producing
10806,HMDB0001967,CA7,producing
10807,HMDB0001967,CA4,producing
10808,HMDB0001967,CA1,producing
10809,HMDB0001967,CA6,producing
10810,HMDB0001967,CA14,producing
10811,HMDB0001967,CA9,producing
10812,HMDB0001967,CA2,producing
10813,HMDB0001967,CA12,producing
10814,HMDB0001967,GGTLC2,producing
10815,HMDB0001967,GGT6,producing
10816,HMDB0001967,GGT7,producing
10817,HMDB0001967,GGT2P,producing
10818,HMDB0001967,GGTLC1,producing
10819,HMDB0001967,GGT1,producing
10820,HMDB0001967,GGT5,producing
10821,HMDB0001967,CES2,producing
10822,HMDB0001967,CES1,producing
10823,HMDB0001967,ASPH,producing
10824,HMDB0001967,HIF1AN,producing
10825,HMDB0001967,ELOVL7,producing
10826,HMDB0001967,ELOVL3,producing
10827,HMDB0001967,ELOVL1,producing
10828,HMDB0001967,ODC1,producing
10829,HMDB0001967,UMPS,producing
10830,HMDB0001967,QPRT,producing
10831,HMDB0001967,OXSM,producing
10832,HMDB0001967,TMLHE,producing
10833,HMDB0001967,SPTLC3,producing
10834,HMDB0001967,SPTLC2,producing
10835,HMDB0001967,SPTLC1,producing
10836,HMDB0001967,ACMSD,producing
10837,HMDB0001967,HDC,producing
10838,HMDB0001967,BBOX1,producing
10839,HMDB0001967,AMD1,producing
10840,HMDB0001967,GAD2,producing
10841,HMDB0001967,GAD1,producing
10842,HMDB0001967,CSAD,producing
10843,HMDB0001967,DDC,producing
10844,HMDB0001967,HPD,producing
10845,HMDB0001967,P4HA3,producing
10846,HMDB0001967,P4HA2,producing
10847,HMDB0001967,P4HA1,producing
10848,HMDB0001967,PPCDC,producing
10849,HMDB0001967,TMEM91,producing
10850,HMDB0001967,PISD,producing
10851,HMDB0001967,PCK2,producing
10852,HMDB0001967,PCK1,producing
10853,HMDB0001967,MLYCD,producing
10854,HMDB0001967,GCDH,producing
10855,HMDB0001967,GCSH,producing
10856,HMDB0001967,GLDC,producing
10857,HMDB0001967,AMT,producing
10858,HMDB0001967,AZIN2,producing
10859,HMDB0001967,ALAS1,producing
10860,HMDB0001967,GCAT,producing
10861,HMDB0001967,ALAS2,producing
10862,HMDB0001967,PDHA1,producing
10863,HMDB0001967,DLAT,producing
10864,HMDB0001967,PDHB,producing
10865,HMDB0001967,PDHA2,producing
10866,HMDB0001967,BCKDHA,producing
10867,HMDB0001967,BCKDHB,producing
10868,HMDB0001967,DBT,producing
10869,HMDB0001967,ALDH6A1,producing
10870,HMDB0001967,DLST,producing
10871,HMDB0001967,PDHX,producing
10872,HMDB0001967,DLD,producing
10873,HMDB0001967,OGDH,producing
10874,HMDB0001967,UROD,producing
10875,HMDB0001967,IDH3A,producing
10876,HMDB0001967,IDH3B,producing
10877,HMDB0001967,IDH3G,producing
10878,HMDB0001967,PGD,producing
10879,HMDB0001967,IDH1,producing
10880,HMDB0001967,ME1,producing
10881,HMDB0001967,MVD,producing
10882,HMDB0001967,MAGEA2,producing
10883,HMDB0001967,NSDHL,producing
10884,HMDB0001967,ELOVL4,producing
10885,HMDB0001967,ALDH1L2,producing
10886,HMDB0001967,ALDH1L1,producing
10887,HMDB0001967,NAE1,degrading
10888,HMDB0001967,ME3,producing
10889,HMDB0001967,ME2,producing
10890,HMDB0001967,IDH2,producing
10891,HMDB0001967,UPB1,producing
10892,HMDB0001967,GGTLC3,producing
10893,HMDB0001967,ACOD1,producing
10894,HMDB0001967,SYCE2,producing
10895,HMDB0001967,RWDD2A,producing
10896,HMDB0001967,PXDNL,producing
10897,HMDB0001967,PXDN,producing
10898,HMDB0001967,LPO,producing
10899,HMDB0001967,PRDX6,producing
10900,HMDB0001967,EPX,producing
10901,HMDB0001967,IDO2,producing
10902,HMDB0001967,ALOX12B,producing
10903,HMDB0001967,ALOXE3,producing
10904,HMDB0001967,CERCAM,producing
10905,HMDB0001967,PLOD2,producing
10906,HMDB0001967,PLOD3,producing
10907,HMDB0001967,PLOD1,producing
10908,HMDB0001967,URAD,producing
10909,HMDB0001967,CPNE7,producing
10910,HMDB0001967,OGDHL,producing
10911,HMDB0001967,DHTKD1,producing
10912,HMDB0001967,ELOVL2,producing
10913,HMDB0001967,ELOVL5,producing
10914,HMDB0001967,ELOVL6,producing
10915,HMDB0001967,FASN,producing
10916,HMDB0001983,LIAS,producing
10917,HMDB0001987,UGT1A1,degrading
10918,HMDB0001993,CYP8B1,degrading
10919,HMDB0001993,AKR1D1,degrading
10920,HMDB0001993,HSD3B7,producing
10921,HMDB0001993,SLC10A1,producing
10922,HMDB0001993,ABCC11,producing
10923,HMDB0001993,ABCB11,producing
10924,HMDB0001993,ABCC3,producing
10925,HMDB0001993,HSD3B2,producing
10926,HMDB0001993,HSD3B1,producing
10927,HMDB0001999,ALOX5,degrading
10928,HMDB0001999,ACSL6,degrading
10929,HMDB0001999,ACSL5,degrading
10930,HMDB0001999,ACSL4,degrading
10931,HMDB0001999,ACSL3,degrading
10932,HMDB0001999,SLC27A2,degrading
10933,HMDB0001999,ACOX2,degrading
10934,HMDB0001999,ACSL1,degrading
10935,HMDB0001999,TBCB,degrading
10936,HMDB0001999,PTGS1,degrading
10937,HMDB0001999,PTGS2,degrading
10938,HMDB0001999,LIPA,producing
10939,HMDB0001999,CEL,producing
10940,HMDB0001999,ABCA1,producing
10941,HMDB0001999,ACOT6,producing
10942,HMDB0001999,ACOT1,producing
10943,HMDB0001999,ACOT7,producing
10944,HMDB0001999,ACOT4,producing
10945,HMDB0001999,ACOT2,producing
10946,HMDB0001999,BAAT,producing
10947,HMDB0001999,FABP9,producing
10948,HMDB0001999,FABP12,producing
10949,HMDB0001999,FABP4,producing
10950,HMDB0001999,FABP6,producing
10951,HMDB0001999,SLC27A4,producing
10952,HMDB0001999,FABP5,producing
10953,HMDB0001999,FABP7,producing
10954,HMDB0001999,FABP1,producing
10955,HMDB0001999,FABP2,producing
10956,HMDB0001999,SLC27A3,producing
10957,HMDB0001999,CD36,producing
10958,HMDB0001999,SLC27A1,producing
10959,HMDB0001999,FABP3,producing
10960,HMDB0001999,SLC27A6,producing
10961,HMDB0001999,ACSBG2,producing
10962,HMDB0001999,ACSBG1,producing
10963,HMDB0002011,SULT2B1,degrading
10964,HMDB0002011,UGT1A1,degrading
10965,HMDB0002013,CPT2,degrading
10966,HMDB0002013,SLC25A20,producing
10967,HMDB0002013,CROT,producing
10968,HMDB0002013,CPT1A,producing
10969,HMDB0002013,CPT1C,producing
10970,HMDB0002013,CPT1B,producing
10971,HMDB0002013,CRAT,degrading
10972,HMDB0002014,CPT1A,producing
10973,HMDB0002014,CPT1C,producing
10974,HMDB0002014,CPT1B,producing
10975,HMDB0002095,CPT1C,producing
10976,HMDB0002095,CPT1B,producing
10977,HMDB0002095,CPT2,producing
10978,HMDB0002095,CPT1A,producing
10979,HMDB0002095,CRAT,degrading
10980,HMDB0002095,SLC22A4,producing
10981,HMDB0002095,SLC25A29,producing
10982,HMDB0002095,SLC25A20,producing
10983,HMDB0002095,SLC22A1,producing
10984,HMDB0002095,SLC22A9,producing
10985,HMDB0015360,CYP2C8,degrading
10986,HMDB0006765,UGT2B28,producing
10987,HMDB0006765,UGT2B17,producing
10988,HMDB0006765,UGT2B15,producing
10989,HMDB0006765,UGT2B11,producing
10990,HMDB0006765,UGT2B10,producing
10991,HMDB0006765,UGT2B7,producing
10992,HMDB0006765,UGT2B4,producing
10993,HMDB0006765,UGT2A3,producing
10994,HMDB0006765,UGT1A9,producing
10995,HMDB0006765,UGT1A8,producing
10996,HMDB0006765,UGT1A7,producing
10997,HMDB0006765,UGT1A6,producing
10998,HMDB0006765,UGT1A5,producing
10999,HMDB0006765,UGT1A4,producing
11000,HMDB0006765,UGT1A3,producing
11001,HMDB0006765,UGT1A1,producing
11002,HMDB0006765,UGT1A10,producing
11003,HMDB0006766,UGT2B4,producing
11004,HMDB0006766,UGT2B28,producing
11005,HMDB0006766,UGT1A10,producing
11006,HMDB0006766,UGT1A8,producing
11007,HMDB0006766,UGT2B17,producing
11008,HMDB0006766,UGT2B15,producing
11009,HMDB0006766,UGT2B11,producing
11010,HMDB0006766,UGT2B10,producing
11011,HMDB0006766,UGT2B7,producing
11012,HMDB0006766,UGT2A3,producing
11013,HMDB0006766,UGT1A9,producing
11014,HMDB0006766,UGT1A7,producing
11015,HMDB0006766,UGT1A6,producing
11016,HMDB0006766,UGT1A5,producing
11017,HMDB0006766,UGT1A4,producing
11018,HMDB0006766,UGT1A3,producing
11019,HMDB0006766,ABCC1,producing
11020,HMDB0006766,UGT1A1,producing
11021,HMDB0003449,LCT,producing
11022,HMDB0003449,GALK2,degrading
11023,HMDB0003449,GALK1,degrading
11024,HMDB0003449,GALC,degrading
11025,HMDB0003449,GLB1,producing
11026,HMDB0003449,AKR1B1,degrading
11027,HMDB0003449,AKR1B10,degrading
11028,HMDB0003449,GLA,producing
11029,HMDB0003550,CYP24A1,degrading
11030,HMDB0003550,CYP27B1,degrading
11031,HMDB0003550,LRP2,producing
11032,HMDB0003550,GC,producing
11033,HMDB0003550,CUBN,producing
11034,HMDB0003550,CYP27A1,producing
11035,HMDB0003550,CYP4V2,producing
11036,HMDB0003550,COQ6,producing
11037,HMDB0003550,CYP2E1,producing
11038,HMDB0003550,CYP2R1,producing
11039,HMDB0003555,VKORC1,degrading
11040,HMDB0003555,NQO2,producing
11041,HMDB0003555,NQO1,producing
11042,HMDB0003598,RPE65,degrading
11043,HMDB0003598,CES1,degrading
11044,HMDB0003598,CES3,degrading
11045,HMDB0003598,CES5A,degrading
11046,HMDB0003598,PNLIPRP3,degrading
11047,HMDB0003598,PNPLA2,degrading
11048,HMDB0003598,DAGLB,degrading
11049,HMDB0003598,DAGLA,degrading
11050,HMDB0003598,LIPE,degrading
11051,HMDB0003598,RBP4,degrading
11052,HMDB0003598,PNPLA4,degrading
11053,HMDB0003598,PNLIP,degrading
11054,HMDB0003598,PNLIPRP2,degrading
11055,HMDB0003598,LIPF,degrading
11056,HMDB0003598,PNLIPRP1,degrading
11057,HMDB0003598,LIPG,degrading
11058,HMDB0003598,PNPLA3,degrading
11059,HMDB0003598,CEL,degrading
11060,HMDB0003598,LIPC,degrading
11061,HMDB0003598,AADAC,degrading
11062,HMDB0003598,CES2,degrading
11063,HMDB0003598,AWAT1,producing
11064,HMDB0003598,AWAT2,producing
11065,HMDB0003598,RBP2,producing
11066,HMDB0003598,RBP1,producing
11067,HMDB0003598,LRAT,producing
11068,HMDB0003598,DGAT2,producing
11069,HMDB0003598,DGAT1,producing
11070,HMDB0003681,ALDH2,producing
11071,HMDB0003681,ALDH1B1,producing
11072,HMDB0003681,ALDH4A1,producing
11073,HMDB0003681,ALDH3A2,producing
11074,HMDB0003681,ALDH9A1,producing
11075,HMDB0003681,ALDH7A1,producing
11076,HMDB0003681,ALDH1A2,producing
11077,HMDB0003681,ALDH1A1,producing
11078,HMDB0003876,GPX7,producing
11079,HMDB0003876,GPX6,producing
11080,HMDB0003876,GPX5,producing
11081,HMDB0003876,GPX3,producing
11082,HMDB0003876,GPX2,producing
11083,HMDB0003876,GPX1,producing
11084,HMDB0004026,HSD3B2,degrading
11085,HMDB0004026,HSD3B1,degrading
11086,HMDB0004026,CYP21A2,producing
11087,HMDB0004029,HSD11B1,producing
11088,HMDB0004031,CYP21A2,degrading
11089,HMDB0004031,CYP17A1,producing
11090,HMDB0004031,CYP11B2,producing
11091,HMDB0004031,CYP11B1,producing
11092,HMDB0004063,MAOB,degrading
11093,HMDB0004063,MAOA,degrading
11094,HMDB0004063,COMTD1,producing
11095,HMDB0004063,TOMT,producing
11096,HMDB0004063,COMT,producing
11097,HMDB0004080,FAAH2,degrading
11098,HMDB0004080,FAAH,producing
11099,HMDB0004362,ABCC1,producing
11100,HMDB0004482,UGT2B28,producing
11101,HMDB0004482,UGT2B17,producing
11102,HMDB0004482,UGT2B15,producing
11103,HMDB0004482,UGT2B11,producing
11104,HMDB0004482,UGT2B10,producing
11105,HMDB0004482,UGT2B7,producing
11106,HMDB0004482,UGT2B4,producing
11107,HMDB0004482,UGT2A3,producing
11108,HMDB0004482,UGT1A9,producing
11109,HMDB0004482,UGT1A8,producing
11110,HMDB0004482,UGT1A7,producing
11111,HMDB0004482,UGT1A6,producing
11112,HMDB0004482,UGT1A5,producing
11113,HMDB0004482,UGT1A4,producing
11114,HMDB0004482,UGT1A3,producing
11115,HMDB0004482,UGT1A1,producing
11116,HMDB0004482,UGT1A10,producing
11117,HMDB0004483,UGT1A10,producing
11118,HMDB0004483,UGT1A8,producing
11119,HMDB0004483,UGT2B28,producing
11120,HMDB0004483,UGT2B17,producing
11121,HMDB0004483,UGT2B15,producing
11122,HMDB0004483,UGT2B11,producing
11123,HMDB0004483,UGT2B10,producing
11124,HMDB0004483,UGT2B7,producing
11125,HMDB0004483,UGT2B4,producing
11126,HMDB0004483,UGT2A3,producing
11127,HMDB0004483,UGT1A9,producing
11128,HMDB0004483,UGT1A7,producing
11129,HMDB0004483,UGT1A6,producing
11130,HMDB0004483,UGT1A5,producing
11131,HMDB0004483,UGT1A4,producing
11132,HMDB0004483,UGT1A3,producing
11133,HMDB0004483,ABCC3,producing
11134,HMDB0004483,UGT1A1,producing
11135,HMDB0004484,UGT2B28,producing
11136,HMDB0004484,UGT2B17,producing
11137,HMDB0004484,UGT2B15,producing
11138,HMDB0004484,UGT2B11,producing
11139,HMDB0004484,UGT2B10,producing
11140,HMDB0004484,UGT2B7,producing
11141,HMDB0004484,UGT2B4,producing
11142,HMDB0004484,UGT2A3,producing
11143,HMDB0004484,UGT1A9,producing
11144,HMDB0004484,UGT1A7,producing
11145,HMDB0004484,UGT1A6,producing
11146,HMDB0004484,UGT1A5,producing
11147,HMDB0004484,UGT1A10,producing
11148,HMDB0004484,UGT1A8,producing
11149,HMDB0004484,UGT1A4,producing
11150,HMDB0004484,UGT1A3,producing
11151,HMDB0004484,ABCC1,producing
11152,HMDB0004484,UGT1A1,producing
11153,HMDB0004586,ALDH2,producing
11154,HMDB0004586,ALDH1B1,producing
11155,HMDB0004586,ALDH4A1,producing
11156,HMDB0004586,ALDH3A2,producing
11157,HMDB0004586,ALDH9A1,producing
11158,HMDB0004586,ALDH7A1,producing
11159,HMDB0004586,ALDH1A2,producing
11160,HMDB0004586,ALDH1A1,producing
11161,HMDB0004666,PTGS1,degrading
11162,HMDB0004666,PTGS2,degrading
11163,HMDB0004666,PLPP3,producing
11164,HMDB0004666,PLPP1,producing
11165,HMDB0004666,FAAH,degrading
11166,HMDB0004666,PLPP4,producing
11167,HMDB0004666,PLPP5,producing
11168,HMDB0004666,PLPP2,producing
11169,HMDB0004666,LPIN1,producing
11170,HMDB0004666,LPIN3,producing
11171,HMDB0004666,PLPPR3,producing
11172,HMDB0004666,PLPPR4,producing
11173,HMDB0004666,PLPPR2,producing
11174,HMDB0004666,LPIN2,producing
11175,HMDB0004667,GPX8,producing
11176,HMDB0004667,GPX5,producing
11177,HMDB0004667,PRDX6,producing
11178,HMDB0004667,GPX7,producing
11179,HMDB0004667,GPX6,producing
11180,HMDB0004667,GPX3,producing
11181,HMDB0004667,GPX4,producing
11182,HMDB0004667,GPX1,producing
11183,HMDB0004667,GPX2,producing
11184,HMDB0004841,GAL3ST1,degrading
11185,HMDB0004841,GLA,degrading
11186,HMDB0004841,B4GALT6,producing
11187,HMDB0004886,B3GNT3,degrading
11188,HMDB0004886,B3GALNT1,degrading
11189,HMDB0004886,PSAP,degrading
11190,HMDB0004886,GLA,degrading
11191,HMDB0004886,HEXD,producing
11192,HMDB0004886,HEXB,producing
11193,HMDB0004886,HEXA,producing
11194,HMDB0004886,A4GALT,producing
11195,HMDB0004968,B3GNT3,degrading
11196,HMDB0004968,GBGT1,degrading
11197,HMDB0004968,B3GALT5,degrading
11198,HMDB0004968,HEXD,degrading
11199,HMDB0004968,HEXB,degrading
11200,HMDB0004968,HEXA,degrading
11201,HMDB0004968,NAGA,producing
11202,HMDB0004968,B3GALNT1,producing
11203,HMDB0005065,SLC25A20,producing
11204,HMDB0005065,CPT1A,producing
11205,HMDB0005065,CPT1C,producing
11206,HMDB0005065,CPT1B,producing
11207,HMDB0005065,CRAT,producing
11208,HMDB0005065,CPT2,producing
11209,HMDB0005065,SLC22A5,producing
11210,HMDB0005065,SLC22A4,producing
11211,HMDB0005065,SLC25A29,producing
11212,HMDB0005065,SLC22A1,producing
11213,HMDB0005065,SLC22A9,producing
11214,HMDB0005066,SLC22A5,producing
11215,HMDB0005066,SLC25A29,producing
11216,HMDB0005066,SLC22A9,producing
11217,HMDB0005066,SLC22A1,producing
11218,HMDB0005066,SLC22A4,producing
11219,HMDB0005066,SLC25A20,producing
11220,HMDB0005066,CPT1A,producing
11221,HMDB0005066,CPT1C,producing
11222,HMDB0005066,CPT1B,producing
11223,HMDB0005066,CRAT,producing
11224,HMDB0005066,CPT2,producing
11225,HMDB0005084,NAA10,producing
11226,HMDB0029214,UGT1A1,producing
11227,HMDB0029500,UGT1A1,producing
11228,HMDB0029666,UGT1A1,degrading
11229,HMDB0029666,GLYAT,degrading
11230,HMDB0029739,FAAH2,degrading
11231,HMDB0029865,UGT1A1,degrading
11232,HMDB0029865,CYP2A6,producing
11233,HMDB0029865,CYP2A13,producing
11234,HMDB0030017,VKORC1,producing
11235,HMDB0030017,NQO1,degrading
11236,HMDB0005895,LPO,degrading
11237,HMDB0005895,MPO,degrading
11238,HMDB0005895,PRDX6,degrading
11239,HMDB0005895,EPX,degrading
11240,HMDB0005895,TPO,degrading
11241,HMDB0005895,CYP3A4,producing
11242,HMDB0005895,TOMT,degrading
11243,HMDB0005895,COMT,degrading
11244,HMDB0005998,SLC22A10,producing
11245,HMDB0005998,CYP4F12,producing
11246,HMDB0005998,CYP4F22,producing
11247,HMDB0005998,CYP4F11,producing
11248,HMDB0005998,CYP4F8,producing
11249,HMDB0005998,CYP4F3,producing
11250,HMDB0005998,CYP4F2,producing
11251,HMDB0005998,CYP4A22,producing
11252,HMDB0005998,CYP4A11,producing
11253,HMDB0005998,SLCO2A1,producing
11254,HMDB0005998,SLCO1B1,producing
11255,HMDB0006059,SLC27A2,degrading
11256,HMDB0006059,ACSL5,degrading
11257,HMDB0006059,ACSL1,degrading
11258,HMDB0006059,ACSL4,degrading
11259,HMDB0006059,ACSL3,degrading
11260,HMDB0006059,ACSL6,degrading
11261,HMDB0006059,CBR3,degrading
11262,HMDB0006059,CBR1,degrading
11263,HMDB0006059,DHRS4,degrading
11264,HMDB0006059,ALDH3A2,producing
11265,HMDB0006059,ALDH7A1,producing
11266,HMDB0006059,ALDH2,producing
11267,HMDB0006059,ALDH1B1,producing
11268,HMDB0006059,ALDH9A1,producing
11269,HMDB0006059,ALDH3A1,producing
11270,HMDB0006059,ACSBG2,degrading
11271,HMDB0006059,ACSBG1,degrading
11272,HMDB0006111,ALOX5,degrading
11273,HMDB0006111,CYP4F22,degrading
11274,HMDB0006111,CYP4F2,degrading
11275,HMDB0006111,CYP4F3,degrading
11276,HMDB0006111,TECRL,degrading
11277,HMDB0006111,HSD17B12,degrading
11278,HMDB0006111,PTGR1,degrading
11279,HMDB0006111,CYP2F1,producing
11280,HMDB0006111,ALOX12,producing
11281,HMDB0006203,UGT2B28,producing
11282,HMDB0006203,ABCC1,producing
11283,HMDB0006203,UGT1A10,producing
11284,HMDB0006203,UGT1A8,producing
11285,HMDB0006203,UGT1A1,producing
11286,HMDB0006203,UGT2B4,producing
11287,HMDB0006210,CRAT,degrading
11288,HMDB0006210,CPT2,degrading
11289,HMDB0006210,SLC22A5,producing
11290,HMDB0006210,SLC25A29,producing
11291,HMDB0006210,SLC22A9,producing
11292,HMDB0006210,SLC22A1,producing
11293,HMDB0006210,SLC22A4,producing
11294,HMDB0006210,SLC25A20,producing
11295,HMDB0006210,CPT1A,producing
11296,HMDB0006210,CPT1C,producing
11297,HMDB0006210,CPT1B,producing
11298,HMDB0006224,UGT1A10,producing
11299,HMDB0006224,UGT1A8,producing
11300,HMDB0006224,SLCO1C1,producing
11301,HMDB0006224,SLCO4A1,producing
11302,HMDB0006224,SLCO1A2,producing
11303,HMDB0006224,SLCO1B3,producing
11304,HMDB0006224,SLCO1B1,producing
11305,HMDB0006224,ABCA8,producing
11306,HMDB0006224,ABCC4,producing
11307,HMDB0006224,UGT1A5,producing
11308,HMDB0006224,UGT1A3,producing
11309,HMDB0006224,UGT1A4,producing
11310,HMDB0006224,UGT1A7,producing
11311,HMDB0006224,UGT1A1,producing
11312,HMDB0006224,UGT1A9,producing
11313,HMDB0006224,UGT2B11,producing
11314,HMDB0006224,UGT2B17,producing
11315,HMDB0006224,UGT2B15,producing
11316,HMDB0006224,UGT2A1,producing
11317,HMDB0006224,UGT2B7,producing
11318,HMDB0006224,UGT3A2,producing
11319,HMDB0006224,UGT1A6,producing
11320,HMDB0006224,UGT2B4,producing
11321,HMDB0006224,UGT3A1,producing
11322,HMDB0006224,UGT2B28,producing
11323,HMDB0006224,UGT2A3,producing
11324,HMDB0006224,UGT2B10,producing
11325,HMDB0006247,CYP7B1,degrading
11326,HMDB0006247,CH25H,degrading
11327,HMDB0006254,UGT2A1,degrading
11328,HMDB0006254,UGT3A2,degrading
11329,HMDB0006254,UGT3A1,degrading
11330,HMDB0006254,UGT2A3,degrading
11331,HMDB0006254,UGT2B15,degrading
11332,HMDB0006254,UGT2B10,degrading
11333,HMDB0006254,UGT2B4,degrading
11334,HMDB0006254,UGT2B11,degrading
11335,HMDB0006254,UGT2B17,degrading
11336,HMDB0006254,UGT2B28,degrading
11337,HMDB0006254,UGT2B7,degrading
11338,HMDB0006254,UGT1A4,degrading
11339,HMDB0006254,UGT1A7,degrading
11340,HMDB0006254,UGT1A3,degrading
11341,HMDB0006254,UGT1A1,degrading
11342,HMDB0006254,UGT1A9,degrading
11343,HMDB0006254,UGT1A5,degrading
11344,HMDB0006254,UGT1A6,degrading
11345,HMDB0006254,UGT1A10,degrading
11346,HMDB0006254,UGT1A8,degrading
11347,HMDB0006254,CYP26B1,degrading
11348,HMDB0006254,CYP26A1,producing
11349,HMDB0006254,CYP2C8,producing
11350,HMDB0006254,CYP2C9,producing
11351,HMDB0006254,CYP2J2,producing
11352,HMDB0006259,CYP3A7,producing
11353,HMDB0006275,SULT1A1,producing
11354,HMDB0006275,SULT1A2,producing
11355,HMDB0006275,SULT1A3,producing
11356,HMDB0006278,SULT2A1,producing
11357,HMDB0006278,SULT1A3,producing
11358,HMDB0006278,STS,producing
11359,HMDB0006317,SLC25A29,producing
11360,HMDB0006317,SLC22A9,producing
11361,HMDB0006317,SLC22A1,producing
11362,HMDB0006317,SLC22A4,producing
11363,HMDB0006317,SLC25A20,producing
11364,HMDB0006317,CPT1A,producing
11365,HMDB0006317,CPT1C,producing
11366,HMDB0006317,CPT1B,producing
11367,HMDB0006317,CRAT,producing
11368,HMDB0006317,CPT2,producing
11369,HMDB0006317,SLC22A5,producing
11370,HMDB0006317,SLC1A5,producing
11371,HMDB0006318,CRAT,degrading
11372,HMDB0006318,CPT2,degrading
11373,HMDB0006318,SLC22A5,producing
11374,HMDB0006318,SLC25A29,producing
11375,HMDB0006318,SLC22A9,producing
11376,HMDB0006318,SLC22A1,producing
11377,HMDB0006318,SLC22A4,producing
11378,HMDB0006318,SLC25A20,producing
11379,HMDB0006318,CPT1A,producing
11380,HMDB0006318,CPT1C,producing
11381,HMDB0006318,CPT1B,producing
11382,HMDB0006319,CPT2,degrading
11383,HMDB0006319,SLC25A20,producing
11384,HMDB0006319,CPT1A,producing
11385,HMDB0006319,CPT1C,producing
11386,HMDB0006319,CPT1B,producing
11387,HMDB0006408,CYP2C9,producing
11388,HMDB0006409,SULT1A1,producing
11389,HMDB0006409,SULT1A3,producing
11390,HMDB0006409,SULT1A4,producing
11391,HMDB0006409,SULT1A2,producing
11392,HMDB0006460,CRAT,degrading
11393,HMDB0006460,CPT2,degrading
11394,HMDB0006460,SLC22A5,producing
11395,HMDB0006460,SLC25A29,producing
11396,HMDB0006460,SLC22A9,producing
11397,HMDB0006460,SLC22A1,producing
11398,HMDB0006460,SLC22A4,producing
11399,HMDB0006460,SLC25A20,producing
11400,HMDB0006460,CPT1A,producing
11401,HMDB0006460,CPT1C,producing
11402,HMDB0006460,CPT1B,producing
11403,HMDB0006464,SLC22A5,producing
11404,HMDB0006464,SLC25A29,producing
11405,HMDB0006464,SLC22A9,producing
11406,HMDB0006464,SLC22A1,producing
