,HMDB,GENE,direction
13487,HMDB0000965,FMO1,degrading
13488,HMDB0000251,FMO1,producing
13489,HMDB0000902,FMO1,producing
13490,HMDB0000925,FMO1,producing
13491,HMDB0000217,FMO1,producing
13492,HMDB0002111,FMO1,producing
13493,HMDB0060391,GSTT1,degrading
13494,HMDB0060344,GSTT1,degrading
13495,HMDB0060452,GSTT1,degrading
13496,HMDB0060333,GSTT1,degrading
13497,HMDB0029593,GSTT1,degrading
13498,HMDB0060301,GSTT1,degrading
13499,HMDB0006215,GSTT1,degrading
13500,HMDB0060357,GSTT1,degrading
13501,HMDB0060332,GSTT1,degrading
13502,HMDB0060331,GSTT1,degrading
13503,HMDB0060446,GSTT1,degrading
13504,HMDB0060448,GSTT1,degrading
13505,HMDB0006558,GSTT1,degrading
13506,HMDB0060438,GSTT1,degrading
13507,HMDB0060507,GSTT1,producing
13508,HMDB0060506,GSTT1,producing
13509,HMDB0060329,GSTT1,producing
13510,HMDB0060330,GSTT1,producing
13511,HMDB0060326,GSTT1,producing
13512,HMDB0060327,GSTT1,producing
13513,HMDB0060358,GSTT1,producing
13514,HMDB0060381,GSTT1,producing
13515,HMDB0060505,GSTT1,producing
13516,HMDB0060343,GSTT1,producing
13517,HMDB0060342,GSTT1,producing
13518,HMDB0029225,GSTT1,producing
13519,HMDB0060504,GSTT1,producing
13520,HMDB0060431,GSTT1,producing
13521,HMDB0060387,GSTT1,producing
13522,HMDB0060433,GSTT1,degrading
13523,HMDB0002500,GSTT1,producing
13524,HMDB0060479,GSTT1,producing
13525,HMDB0060334,GSTT1,degrading
13526,HMDB0002306,GSTT1,producing
13527,HMDB0060299,GSTT1,producing
13528,HMDB0060302,GSTT1,producing
13529,HMDB0060300,GSTT1,producing
13530,HMDB0060091,GSTT1,producing
13531,HMDB0000125,GSTT1,producing
13532,HMDB0059597,GSTT1,producing
13533,HMDB0060423,GSTT1,producing
13534,HMDB0002111,GSTT1,producing
13535,HMDB0002057,MYO5B,degrading
13536,HMDB0003943,MYO5B,degrading
13537,HMDB0003941,MYO5B,degrading
13538,HMDB0060190,MYO5B,degrading
13539,HMDB0060215,MYO5B,degrading
13540,HMDB0060238,MYO5B,degrading
13541,HMDB0006896,MYO5B,degrading
13542,HMDB0006891,MYO5B,degrading
13543,HMDB0001423,MYO5B,degrading
13544,HMDB0000359,MYO5B,producing
13545,HMDB0006532,MYO5B,producing
13546,HMDB0006521,MYO5B,producing
13547,HMDB0304118,MYO5B,producing
13548,HMDB0001322,MYO5B,producing
13549,HMDB0062217,MYO5B,producing
13550,HMDB0062221,MYO5B,producing
13551,HMDB0001088,MYO5B,producing
13552,HMDB0002845,MYO5B,producing
13553,HMDB0001114,MYO5B,producing
13554,HMDB0004258,MYO5B,producing
13555,HMDB0001206,MYO5B,producing
13556,HMDB0001374,MYO5B,producing
13557,HMDB0001275,MYO5B,producing
13558,HMDB0006498,MYO5B,degrading
13559,HMDB0002111,MYO5B,degrading
13560,HMDB0006292,MYO5B,producing
13561,HMDB0003952,MYO5B,producing
13562,HMDB0001070,MYO5B,producing
13563,HMDB0006404,MYO5B,producing
13564,HMDB0003571,MYO5B,producing
13565,HMDB0001521,MYO5B,producing
13566,HMDB0001338,MYO5B,producing
13567,HMDB0002111,PTPRC,degrading
13568,HMDB0001429,PTPRC,producing
13569,HMDB0000538,STK26,degrading
13570,HMDB0001341,STK26,producing
13571,HMDB0001406,NNMT,degrading
13572,HMDB0001185,NNMT,degrading
13573,HMDB0059597,NNMT,degrading
13574,HMDB0000939,NNMT,producing
13575,HMDB0000699,NNMT,producing
13576,HMDB0000517,NOS3,degrading
13577,HMDB0000221,NOS3,degrading
13578,HMDB0001377,NOS3,degrading
13579,HMDB0003378,NOS3,producing
13580,HMDB0000904,NOS3,producing
13581,HMDB0059597,NOS3,producing
13582,HMDB0004224,NOS3,producing
13583,HMDB0000217,NOS3,producing
13584,HMDB0002111,NOS3,producing
13585,HMDB0004704,UGT1A10,degrading
13586,HMDB0004705,UGT1A10,degrading
13587,HMDB0001518,UGT1A10,degrading
13588,HMDB0002369,UGT1A10,degrading
13589,HMDB0000265,UGT1A10,degrading
13590,HMDB0000248,UGT1A10,degrading
13591,HMDB0000490,UGT1A10,degrading
13592,HMDB0006219,UGT1A10,degrading
13593,HMDB0001852,UGT1A10,degrading
13594,HMDB0000234,UGT1A10,degrading
13595,HMDB0041809,UGT1A10,degrading
13596,HMDB0041796,UGT1A10,degrading
13597,HMDB0006254,UGT1A10,degrading
13598,HMDB0000145,UGT1A10,degrading
13599,HMDB0000153,UGT1A10,degrading
13600,HMDB0000151,UGT1A10,degrading
13601,HMDB0000054,UGT1A10,degrading
13602,HMDB0000935,UGT1A10,degrading
13603,HMDB0000031,UGT1A10,degrading
13604,HMDB0003141,UGT1A10,producing
13605,HMDB0003193,UGT1A10,producing
13606,HMDB0004483,UGT1A10,producing
13607,HMDB0006766,UGT1A10,producing
13608,HMDB0006224,UGT1A10,producing
13609,HMDB0003325,UGT1A10,producing
13610,HMDB0002829,UGT1A10,producing
13611,HMDB0004484,UGT1A10,producing
13612,HMDB0060498,UGT1A10,producing
13613,HMDB0000127,UGT1A10,producing
13614,HMDB0002111,UGT1A10,degrading
13615,HMDB0041937,UGT1A10,producing
13616,HMDB0041936,UGT1A10,producing
13617,HMDB0014440,UGT1A10,degrading
13618,HMDB0060464,UGT1A10,producing
13619,HMDB0004995,UGT1A10,degrading
13620,HMDB0060511,UGT1A10,producing
13621,HMDB0060510,UGT1A10,degrading
13622,HMDB0006765,UGT1A10,producing
13623,HMDB0000405,UGT1A10,degrading
13624,HMDB0004482,UGT1A10,producing
13625,HMDB0000010,UGT1A10,degrading
13626,HMDB0060383,UGT1A10,producing
13627,HMDB0042049,UGT1A10,producing
13628,HMDB0000295,UGT1A10,producing
13629,HMDB0059597,UGT1A10,producing
13630,HMDB0002961,UGT1A10,degrading
13631,HMDB0006203,UGT1A10,producing
13632,HMDB0000939,PRDM6,degrading
13633,HMDB0001185,PRDM6,degrading
13634,HMDB0006353,POMT2,degrading
13635,HMDB0000994,POMT2,producing
13636,HMDB0005176,POMT2,degrading
13637,HMDB0000071,SLC28A3,producing
13638,HMDB0000012,SLC28A3,producing
13639,HMDB0000085,SLC28A3,producing
13640,HMDB0000014,SLC28A3,producing
13641,HMDB0000101,SLC28A3,producing
13642,HMDB0000588,SLC28A3,producing
13643,HMDB0000296,SLC28A3,producing
13644,HMDB0000273,SLC28A3,producing
13645,HMDB0000195,SLC28A3,producing
13646,HMDB0000089,SLC28A3,producing
13647,HMDB0000050,SLC28A3,producing
13648,HMDB0000133,SLC28A3,producing
13649,HMDB0059597,SLC28A3,producing
13650,HMDB0001429,HELQ,producing
13651,HMDB0001341,HELQ,producing
13652,HMDB0002111,HELQ,degrading
13653,HMDB0000538,HELQ,degrading
13654,HMDB0000538,CAMK1G,degrading
13655,HMDB0001341,CAMK1G,producing
13656,HMDB0060501,PISD,degrading
13657,HMDB0001967,PISD,producing
13658,HMDB0059597,PISD,producing
13659,HMDB0059597,LOX,degrading
13660,HMDB0001377,LOX,degrading
13661,HMDB0002111,LOX,degrading
13662,HMDB0000051,LOX,producing
13663,HMDB0003125,LOX,producing
13664,HMDB0000148,SLC1A2,producing
13665,HMDB0000191,SLC1A2,producing
13666,HMDB0000586,SLC1A2,producing
13667,HMDB0000648,SLC1A2,producing
13668,HMDB0059597,SLC1A2,producing
13669,HMDB0006483,SLC1A2,producing
13670,HMDB0000588,SLC1A2,producing
13671,HMDB0000538,LMTK2,degrading
13672,HMDB0001341,LMTK2,producing
13673,HMDB0002012,NDUFB3,degrading
13674,HMDB0001487,NDUFB3,degrading
13675,HMDB0059661,NDUFB3,producing
13676,HMDB0000902,NDUFB3,producing
13677,HMDB0000094,IREB2,degrading
13678,HMDB0000193,IREB2,producing
13679,HMDB0059597,PIGX,producing
13680,HMDB0001429,DDX19A,producing
13681,HMDB0001341,DDX19A,producing
13682,HMDB0002111,DDX19A,degrading
13683,HMDB0000538,DDX19A,degrading
13684,HMDB0001377,FTL,degrading
13685,HMDB0000538,PRKAA2,degrading
13686,HMDB0001341,PRKAA2,producing
13687,HMDB0001533,MTHFD2L,degrading
13688,HMDB0000902,MTHFD2L,degrading
13689,HMDB0002111,MTHFD2L,degrading
13690,HMDB0001354,MTHFD2L,producing
13691,HMDB0001487,MTHFD2L,producing
13692,HMDB0001846,MTHFD2L,degrading
13693,HMDB0000142,MTHFD2L,degrading
13694,HMDB0000538,MTHFD2L,degrading
13695,HMDB0001341,MTHFD2L,producing
13696,HMDB0059597,MTHFD2L,producing
13697,HMDB0000972,MTHFD2L,producing
13698,HMDB0000538,UBE2NL,degrading
13699,HMDB0000250,UBE2NL,producing
13700,HMDB0000045,UBE2NL,producing
13701,HMDB0002111,GLB1L,degrading
13702,HMDB0004936,GLB1L,producing
13703,HMDB0004897,GLB1L,producing
13704,HMDB0000143,GLB1L,producing
13705,HMDB0000186,GLB1L,producing
13706,HMDB0004866,GLB1L,producing
13707,HMDB0000122,GLB1L,producing
13708,HMDB0000250,TUT1,producing
13709,HMDB0000538,TUT1,degrading
13710,HMDB0000285,TUT1,degrading
13711,HMDB0001429,MCM4,producing
13712,HMDB0001341,MCM4,producing
13713,HMDB0002111,MCM4,degrading
13714,HMDB0000538,MCM4,degrading
13715,HMDB0001487,BLVRA,degrading
13716,HMDB0001008,BLVRA,degrading
13717,HMDB0000221,BLVRA,degrading
13718,HMDB0059597,BLVRA,degrading
13719,HMDB0000902,BLVRA,producing
13720,HMDB0000054,BLVRA,producing
13721,HMDB0000217,BLVRA,producing
13722,HMDB0001429,DDX49,producing
13723,HMDB0001341,DDX49,producing
13724,HMDB0002111,DDX49,degrading
13725,HMDB0000538,DDX49,degrading
13726,HMDB0001875,PPME1,degrading
13727,HMDB0002111,PPME1,degrading
13728,HMDB0000538,RNF2,degrading
13729,HMDB0000250,RNF2,producing
13730,HMDB0000045,RNF2,producing
13731,HMDB0000250,CDS2,producing
13732,HMDB0007862,CDS2,producing
13733,HMDB0000082,CDS2,producing
13734,HMDB0059597,CDS2,producing
13735,HMDB0002027,CYP27A1,degrading
13736,HMDB0000876,CYP27A1,degrading
13737,HMDB0000900,CYP27A1,degrading
13738,HMDB0000067,CYP27A1,degrading
13739,HMDB0006893,CYP27A1,degrading
13740,HMDB0001457,CYP27A1,degrading
13741,HMDB0001377,CYP27A1,degrading
13742,HMDB0011653,CYP27A1,producing
13743,HMDB0012453,CYP27A1,producing
13744,HMDB0012458,CYP27A1,producing
13745,HMDB0012459,CYP27A1,degrading
13746,HMDB0000032,CYP27A1,degrading
13747,HMDB0001185,CYP27A1,degrading
13748,HMDB0000224,CYP27A1,degrading
13749,HMDB0000524,CYP27A1,degrading
13750,HMDB0001565,CYP27A1,producing
13751,HMDB0006894,CYP27A1,producing
13752,HMDB0001487,CYP27A1,producing
13753,HMDB0003533,CYP27A1,producing
13754,HMDB0000221,CYP27A1,producing
13755,HMDB0059597,CYP27A1,producing
13756,HMDB0000939,CYP27A1,producing
13757,HMDB0006281,CYP27A1,producing
13758,HMDB0000902,CYP27A1,producing
13759,HMDB0012454,CYP27A1,producing
13760,HMDB0003550,CYP27A1,producing
13761,HMDB0001438,CYP27A1,producing
13762,HMDB0002103,CYP27A1,producing
13763,HMDB0000359,CYP27A1,producing
13764,HMDB0012455,CYP27A1,producing
13765,HMDB0002208,CYP27A1,producing
13766,HMDB0000601,CYP27A1,producing
13767,HMDB0001231,CYP27A1,producing
13768,HMDB0000217,CYP27A1,producing
13769,HMDB0002111,CYP27A1,producing
13770,HMDB0000250,LIG3,degrading
13771,HMDB0000045,LIG3,degrading
13772,HMDB0000538,LIG3,degrading
13773,HMDB0006219,ST6GALNAC3,degrading
13774,HMDB0001176,ST6GALNAC3,degrading
13775,HMDB0000095,ST6GALNAC3,producing
13776,HMDB0059597,ST6GALNAC3,producing
13777,HMDB0001429,NT5C3B,degrading
13778,HMDB0000229,NT5C3B,degrading
13779,HMDB0000175,NT5C3B,degrading
13780,HMDB0001227,NT5C3B,degrading
13781,HMDB0000095,NT5C3B,degrading
13782,HMDB0002111,NT5C3B,degrading
13783,HMDB0000045,NT5C3B,degrading
13784,HMDB0000273,NT5C3B,producing
13785,HMDB0000296,NT5C3B,producing
13786,HMDB0000299,NT5C3B,producing
13787,HMDB0000195,NT5C3B,producing
13788,HMDB0000133,NT5C3B,producing
13789,HMDB0000085,NT5C3B,producing
13790,HMDB0000014,NT5C3B,producing
13791,HMDB0000101,NT5C3B,producing
13792,HMDB0000089,NT5C3B,producing
13793,HMDB0000050,NT5C3B,producing
13794,HMDB0000277,PLPP3,degrading
13795,HMDB0007862,PLPP3,degrading
13796,HMDB0001383,PLPP3,degrading
13797,HMDB0002111,PLPP3,degrading
13798,HMDB0000252,PLPP3,producing
13799,HMDB0004666,PLPP3,producing
13800,HMDB0000269,PLPP3,producing
13801,HMDB0001429,PLPP3,producing
13802,HMDB0001248,PLPP3,producing
13803,HMDB0000538,SIAH1,degrading
13804,HMDB0000250,SIAH1,producing
13805,HMDB0000045,SIAH1,producing
13806,HMDB0000208,HIF1AN,degrading
13807,HMDB0001377,HIF1AN,degrading
13808,HMDB0000254,HIF1AN,producing
13809,HMDB0001967,HIF1AN,producing
13810,HMDB0000939,TRMU,degrading
13811,HMDB0059597,TRMU,degrading
13812,HMDB0001185,TRMU,producing
13813,HMDB0000167,NDUFAB1,degrading
13814,HMDB0000574,NDUFAB1,degrading
13815,HMDB0000517,NDUFAB1,degrading
13816,HMDB0000177,NDUFAB1,degrading
13817,HMDB0000168,NDUFAB1,degrading
13818,HMDB0002012,NDUFAB1,degrading
13819,HMDB0001487,NDUFAB1,degrading
13820,HMDB0059661,NDUFAB1,producing
13821,HMDB0000902,NDUFAB1,producing
13822,HMDB0000538,PINK1,degrading
13823,HMDB0001341,PINK1,producing
13824,HMDB0001429,INO80,producing
13825,HMDB0001341,INO80,producing
13826,HMDB0002111,INO80,degrading
13827,HMDB0000538,INO80,degrading
13828,HMDB0000939,CARM1,degrading
13829,HMDB0001185,CARM1,degrading
13830,HMDB0002012,NDUFB8,degrading
13831,HMDB0001487,NDUFB8,degrading
13832,HMDB0059661,NDUFB8,producing
13833,HMDB0000902,NDUFB8,producing
13834,HMDB0002111,DUSP13,degrading
13835,HMDB0001429,DUSP13,producing
13836,HMDB0003598,LIPF,degrading
13837,HMDB0050513,LIPF,degrading
13838,HMDB0002111,LIPF,degrading
13839,HMDB0000305,LIPF,producing
13840,HMDB0007788,LIPF,degrading
13841,HMDB0059597,LIPF,producing
13842,HMDB0002111,PON3,degrading
13843,HMDB0002434,PON3,producing
13844,HMDB0060390,PON3,degrading
13845,HMDB0012209,PON3,producing
13846,HMDB0013035,PON3,degrading
13847,HMDB0001232,PON3,producing
13848,HMDB0001460,PON3,producing
13849,HMDB0001355,PON3,degrading
13850,HMDB0000042,PON3,degrading
13851,HMDB0059597,PON3,producing
13852,HMDB0000742,PON3,producing
13853,HMDB0000191,NAT8L,degrading
13854,HMDB0001206,NAT8L,degrading
13855,HMDB0000812,NAT8L,producing
13856,HMDB0001423,NAT8L,producing
13857,HMDB0000538,SGK2,degrading
13858,HMDB0001341,SGK2,producing
13859,HMDB0000538,EPHA7,degrading
13860,HMDB0001341,EPHA7,producing
13861,HMDB0002111,PPP1CA,degrading
13862,HMDB0001429,PPP1CA,producing
13863,HMDB0002111,ARSB,degrading
13864,HMDB0001448,ARSB,producing
13865,HMDB0059597,ARSB,producing
13866,HMDB0002111,GFM1,degrading
13867,HMDB0001273,GFM1,degrading
13868,HMDB0001201,GFM1,producing
13869,HMDB0000538,JAK3,degrading
13870,HMDB0001341,JAK3,producing
13871,HMDB0001532,HK2,degrading
13872,HMDB0000189,HK2,degrading
13873,HMDB0000660,HK2,degrading
13874,HMDB0000122,HK2,degrading
13875,HMDB0000169,HK2,degrading
13876,HMDB0001514,HK2,degrading
13877,HMDB0000538,HK2,degrading
13878,HMDB0003345,HK2,degrading
13879,HMDB0001078,HK2,producing
13880,HMDB0003971,HK2,producing
13881,HMDB0000143,HK2,degrading
13882,HMDB0003498,HK2,producing
13883,HMDB0000124,HK2,producing
13884,HMDB0001508,HK2,producing
13885,HMDB0001401,HK2,producing
13886,HMDB0003335,HK2,producing
13887,HMDB0304312,HK2,producing
13888,HMDB0001254,HK2,producing
13889,HMDB0001341,HK2,producing
13890,HMDB0059597,HK2,producing
13891,HMDB0000250,POLE4,producing
13892,HMDB0001342,POLE4,degrading
13893,HMDB0000998,POLE4,degrading
13894,HMDB0001440,POLE4,degrading
13895,HMDB0001532,POLE4,degrading
13896,HMDB0002111,PLA2G4F,degrading
13897,HMDB0011149,PLA2G4F,producing
13898,HMDB0001388,PLA2G4F,degrading
13899,HMDB0000673,PLA2G4F,degrading
13900,HMDB0001043,PLA2G4F,degrading
13901,HMDB0059597,PLA2G4F,producing
13902,HMDB0001342,PRIM2,degrading
13903,HMDB0000998,PRIM2,degrading
13904,HMDB0001440,PRIM2,degrading
13905,HMDB0000250,PRIM2,degrading
13906,HMDB0001532,PRIM2,degrading
13907,HMDB0002111,MTMR12,degrading
13908,HMDB0000538,DYRK1B,degrading
13909,HMDB0001341,DYRK1B,producing
13910,HMDB0000097,SLC44A2,producing
13911,HMDB0000304,CSGALNACT2,degrading
13912,HMDB0000290,CSGALNACT2,degrading
13913,HMDB0000935,CSGALNACT2,degrading
13914,HMDB0000073,CSGALNACT2,degrading
13915,HMDB0000295,CSGALNACT2,producing
13916,HMDB0059597,CSGALNACT2,producing
13917,HMDB0000538,UBE2E2,degrading
13918,HMDB0000250,UBE2E2,producing
13919,HMDB0000045,UBE2E2,producing
13920,HMDB0012999,AMY2B,degrading
13921,HMDB0002111,AMY2B,degrading
13922,HMDB0000163,AMY2B,producing
13923,HMDB0000660,AMY2B,producing
13924,HMDB0012253,AMY2B,producing
13925,HMDB0012254,AMY2B,producing
13926,HMDB0001296,AMY2B,producing
13927,HMDB0001262,AMY2B,producing
13928,HMDB0000122,AMY2B,producing
13929,HMDB0000902,SIRT6,degrading
13930,HMDB0059656,SIRT6,producing
13931,HMDB0000123,SIRT6,producing
13932,HMDB0000148,SIRT6,producing
13933,HMDB0001178,SIRT6,producing
13934,HMDB0001406,SIRT6,producing
13935,HMDB0059597,SIRT6,producing
13936,HMDB0002111,SIRT6,degrading
13937,HMDB0000051,SIRT6,producing
13938,HMDB0000042,SIRT6,producing
13939,HMDB0001206,ACOT12,degrading
13940,HMDB0002111,ACOT12,degrading
13941,HMDB0000042,ACOT12,producing
13942,HMDB0001423,ACOT12,producing
13943,HMDB0059597,ACOT12,producing
13944,HMDB0000538,UBR7,degrading
13945,HMDB0000250,UBR7,producing
13946,HMDB0000045,UBR7,producing
13947,HMDB0002111,DUSP2,degrading
13948,HMDB0001429,DUSP2,producing
13949,HMDB0002111,MOGS,degrading
13950,HMDB0000122,MOGS,producing
13951,HMDB0002012,TUSC3,degrading
13952,HMDB0001487,TUSC3,degrading
13953,HMDB0059661,TUSC3,producing
13954,HMDB0000902,TUSC3,producing
13955,HMDB0001176,ST6GALNAC1,degrading
13956,HMDB0006219,ST6GALNAC1,producing
13957,HMDB0000095,ST6GALNAC1,producing
13958,HMDB0059597,ST6GALNAC1,producing
13959,HMDB0000538,LTK,degrading
13960,HMDB0001341,LTK,producing
13961,HMDB0000250,CDS1,producing
13962,HMDB0007862,CDS1,producing
13963,HMDB0000082,CDS1,producing
13964,HMDB0059597,CDS1,producing
13965,HMDB0001201,XPO7,producing
13966,HMDB0059597,XPO7,producing
13967,HMDB0000122,SLC2A6,producing
13968,HMDB0002111,USP1,degrading
13969,HMDB0001313,IMPA2,degrading
13970,HMDB0006814,IMPA2,degrading
13971,HMDB0000213,IMPA2,degrading
13972,HMDB0002111,IMPA2,degrading
13973,HMDB0002985,IMPA2,degrading
13974,HMDB0000211,IMPA2,producing
13975,HMDB0001429,IMPA2,producing
13976,HMDB0000538,MAPK3,degrading
13977,HMDB0001341,MAPK3,producing
13978,HMDB0000305,ADH1A,degrading
13979,HMDB0001509,ADH1A,degrading
13980,HMDB0001875,ADH1A,degrading
13981,HMDB0012455,ADH1A,degrading
13982,HMDB0000108,ADH1A,degrading
13983,HMDB0001881,ADH1A,degrading
13984,HMDB0060451,ADH1A,degrading
13985,HMDB0006242,ADH1A,degrading
13986,HMDB0001358,ADH1A,producing
13987,HMDB0000318,ADH1A,producing
13988,HMDB0060400,ADH1A,producing
13989,HMDB0060389,ADH1A,degrading
13990,HMDB0060366,ADH1A,producing
13991,HMDB0060351,ADH1A,degrading
13992,HMDB0060432,ADH1A,producing
13993,HMDB0060433,ADH1A,degrading
13994,HMDB0001426,ADH1A,producing
13995,HMDB0006894,ADH1A,producing
13996,HMDB0000990,ADH1A,producing
13997,HMDB0060661,ADH1A,producing
13998,HMDB0003052,ADH1A,producing
13999,HMDB0006458,ADH1A,producing
14000,HMDB0001487,ADH1A,producing
14001,HMDB0059597,ADH1A,producing
14002,HMDB0004073,ADH1A,degrading
14003,HMDB0000131,ADH1A,producing
14004,HMDB0000221,ADH1A,producing
14005,HMDB0001051,ADH1A,producing
14006,HMDB0000125,ADH1A,producing
14007,HMDB0041796,ADH1A,producing
14008,HMDB0000902,ADH1A,producing
14009,HMDB0002111,ADH1A,producing
14010,HMDB0000217,ADH1A,producing
14011,HMDB0001855,ADH1A,producing
14012,HMDB0000538,ABL2,degrading
14013,HMDB0001341,ABL2,producing
14014,HMDB0000538,PRKAG2,degrading
14015,HMDB0001341,PRKAG2,producing
14016,HMDB0002111,USP47,degrading
14017,HMDB0001487,GFUS,degrading
14018,HMDB0001346,GFUS,degrading
14019,HMDB0000221,GFUS,degrading
14020,HMDB0059597,GFUS,degrading
14021,HMDB0000902,GFUS,producing
14022,HMDB0001095,GFUS,producing
14023,HMDB0000217,GFUS,producing
14024,HMDB0001429,PPM1J,degrading
14025,HMDB0002111,PPM1J,degrading
14026,HMDB0000217,GLUD2,degrading
14027,HMDB0000148,GLUD2,degrading
14028,HMDB0000902,GLUD2,degrading
14029,HMDB0002111,GLUD2,degrading
14030,HMDB0000221,GLUD2,producing
14031,HMDB0000051,GLUD2,producing
14032,HMDB0001487,GLUD2,producing
14033,HMDB0000208,GLUD2,producing
14034,HMDB0059597,GLUD2,producing
14035,HMDB0002111,HPSE2,degrading
14036,HMDB0001429,ATP5F1D,degrading
14037,HMDB0001341,ATP5F1D,degrading
14038,HMDB0000538,ATP5F1D,producing
14039,HMDB0002111,ATP5F1D,producing
14040,HMDB0002802,HSD11B2,degrading
14041,HMDB0001487,HSD11B2,degrading
14042,HMDB0006807,HSD11B2,degrading
14043,HMDB0000217,HSD11B2,degrading
14044,HMDB0000063,HSD11B2,producing
14045,HMDB0000902,HSD11B2,producing
14046,HMDB0002170,HSD11B2,producing
14047,HMDB0000221,HSD11B2,producing
14048,HMDB0059597,HSD11B2,producing
14049,HMDB0000695,HSD11B2,degrading
14050,HMDB0002208,HSD11B2,producing
14051,HMDB0000301,ARID4B,degrading
14052,HMDB0000125,ARID4B,degrading
14053,HMDB0001423,KAT6B,degrading
14054,HMDB0001206,KAT6B,producing
14055,HMDB0001429,AGPAT1,degrading
14056,HMDB0007862,AGPAT1,producing
14057,HMDB0001423,AGPAT1,producing
14058,HMDB0001185,COQ3,degrading
14059,HMDB0059661,COQ3,producing
14060,HMDB0006709,COQ3,producing
14061,HMDB0060352,COQ3,degrading
14062,HMDB0060379,COQ3,producing
14063,HMDB0060380,COQ3,degrading
14064,HMDB0006707,COQ3,producing
14065,HMDB0060370,COQ3,degrading
14066,HMDB0000977,COQ3,producing
14067,HMDB0001063,COQ3,degrading
14068,HMDB0036062,COQ3,producing
14069,HMDB0006820,COQ3,degrading
14070,HMDB0002012,COQ3,producing
14071,HMDB0000939,COQ3,producing
14072,HMDB0059597,COQ3,producing
14073,HMDB0000883,SLC43A2,producing
14074,HMDB0000159,SLC43A2,producing
14075,HMDB0000687,SLC43A2,producing
14076,HMDB0000172,SLC43A2,producing
14077,HMDB0000684,SLC43A2,producing
14078,HMDB0000696,SLC43A2,producing
14079,HMDB0000574,SLC43A2,producing
14080,HMDB0000158,SLC43A2,producing
14081,HMDB0000929,SLC43A2,producing
14082,HMDB0000167,SLC43A2,producing
14083,HMDB0000187,SLC43A2,producing
14084,HMDB0000162,SLC43A2,producing
14085,HMDB0000177,SLC43A2,producing
14086,HMDB0000123,SLC43A2,producing
14087,HMDB0000641,SLC43A2,producing
14088,HMDB0000168,SLC43A2,producing
14089,HMDB0000161,SLC43A2,producing
14090,HMDB0002111,PTPN3,degrading
14091,HMDB0001429,PTPN3,producing
14092,HMDB0000538,ULK2,degrading
14093,HMDB0001341,ULK2,producing
14094,HMDB0000902,PARP11,degrading
14095,HMDB0001406,PARP11,producing
14096,HMDB0059597,PARP11,producing
14097,HMDB0000538,ULK4,degrading
14098,HMDB0001341,ULK4,producing
14099,HMDB0000538,CBLL2,degrading
14100,HMDB0000250,CBLL2,producing
14101,HMDB0000045,CBLL2,producing
14102,HMDB0003966,CTH,degrading
14103,HMDB0000099,CTH,degrading
14104,HMDB0006343,CTH,degrading
14105,HMDB0002111,CTH,degrading
14106,HMDB0000192,CTH,degrading
14107,HMDB0003585,CTH,producing
