symbol	hmdb_id
GPR173	HMDB0252714
NPY2R	HMDB0252714
CCR4	HMDB0252714
GPR19	HMDB0252714
MC2R	HMDB0252714
GPR142	HMDB0252714
CCKBR	HMDB0252714
ADORA2A	HMDB0252714
OPRL1	HMDB0252714
HTR7	HMDB0252714
AVPR2	HMDB0252714
NPY5R	HMDB0252714
HRH3	HMDB0252714
ADRB3	HMDB0252714
PTGER3	HMDB0252714
SSTR2	HMDB0252714
CCR9	HMDB0252714
LPAR1	HMDB0252714
NPSR1	HMDB0252714
HTR4	HMDB0252714
NPY1R	HMDB0252714
DRD2	HMDB0252714
OPN3	HMDB0252714
AVPR1B	HMDB0252714
GPR37L1	HMDB0252714
GPR52	HMDB0252714
TAAR2	HMDB0252714
RXFP4	HMDB0252714
ADRB1	HMDB0252714
CNR1	HMDB0252714
NPBWR2	HMDB0252714
HTR1B	HMDB0252714
OPN1LW	HMDB0252714
NTSR1	HMDB0252714
LPAR3	HMDB0252714
BRS3	HMDB0252714
PTGFR	HMDB0252714
HCRTR2	HMDB0252714
OPN5	HMDB0252714
FFAR4	HMDB0252714
AGTR2	HMDB0252714
OPN4	HMDB0252714
GPR21	HMDB0252714
HCRTR1	HMDB0252714
GPR3	HMDB0252714
NPY4R	HMDB0252714
CNR2	HMDB0252714
EDNRB	HMDB0252714
HRH2	HMDB0252714
ADRA1D	HMDB0252714
GPR150	HMDB0252714
GRPR	HMDB0252714
ADRA1A	HMDB0252714
GPR12	HMDB0252714
GPR78	HMDB0252714
DRD3	HMDB0252714
QRFPR	HMDB0252714
GPR135	HMDB0252714
LPAR2	HMDB0252714
GPR61	HMDB0252714
ADRA2C	HMDB0252714
CXCR4	HMDB0252714
TBXA2R	HMDB0252714
OPRM1	HMDB0252714
LTB4R2	HMDB0252714
CCR3	HMDB0252714
MC1R	HMDB0252714
GPR176	HMDB0252714
GPR139	HMDB0252714
SCTR	HMDB0249734
VIPR2	HMDB0249734
GLP2R	HMDB0249734
PTH2R	HMDB0249734
GHRHR	HMDB0249734
PTH1R	HMDB0249734
VIPR1	HMDB0249734
CRHR2	HMDB0249734
CALCR	HMDB0249734
GLP1R	HMDB0249734
CALCRL	HMDB0249734
ADCYAP1R1	HMDB0249734
CRHR1	HMDB0249734
GCGR	HMDB0249734
GIPR	HMDB0249734
AKT1	HMDB0014547
TMPRSS11D	HMDB0014547
PPARG	HMDB0014547
CCKAR	HMDB0014547
CCKBR	HMDB0014547
CTSB	HMDB0014547
SRC	HMDB0014547
MAPK1	HMDB0254427
ADAM10	HMDB0254427
MAPK3	HMDB0254427
STAT3	HMDB0254427
SLC6A3	HMDB0254427
ADAM17	HMDB0254427
CASP3	HMDB0254427
CASP9	HMDB0254427
ALOX5	HMDB0254427
JAK2	HMDB0254427
CAMK1G	HMDB0253332
DCLK1	HMDB0253332
CAMK1	HMDB0253332
BLK	HMDB0253332
DAPK2	HMDB0253332
STK17B	HMDB0253332
MYLK4	HMDB0253332
PSKH2	HMDB0253332
CAMK4	HMDB0253332
PSKH1	HMDB0253332
DAPK3	HMDB0253332
BTK	HMDB0253332
BMX	HMDB0253332
SPEG	HMDB0253332
STK17A	HMDB0253332
STK33	HMDB0253332
TRIO	HMDB0253332
DAPK1	HMDB0253332
MYLK2	HMDB0253332
MYLK3	HMDB0253332
CXCR4	HMDB0253332
PNCK	HMDB0253332
CAMKV	HMDB0253332
UHMK1	HMDB0253332
LYN	HMDB0253332
OBSCN	HMDB0253332
P2RY6	HMDB0254928
HMOX1	HMDB0003733
TRPA1	HMDB0003733
SCNN1G	HMDB0003733
FPR2	HMDB0003733
PTGS2	HMDB0003733
ARG1	HMDB0003733
CXCR4	HMDB0003733
PAK6	HMDB0247670
NUAK1	HMDB0247670
TAOK1	HMDB0247670
PRKX	HMDB0247670
MARK4	HMDB0247670
PRKCQ	HMDB0247670
AKT3	HMDB0247670
PRKG2	HMDB0247670
GRK7	HMDB0247670
SIK1	HMDB0247670
AKT1	HMDB0247670
PAK1	HMDB0247670
CAMK4	HMDB0247670
PRKCI	HMDB0247670
MELK	HMDB0247670
DAPK3	HMDB0247670
HIPK3	HMDB0247670
PRKCB	HMDB0247670
SIK2	HMDB0247670
PRKCE	HMDB0247670
PRKACA	HMDB0247670
BRSK1	HMDB0247670
BRSK2	HMDB0247670
PAK2	HMDB0247670
ROCK2	HMDB0247670
PAK5	HMDB0247670
GSK3B	HMDB0247670
PRKCH	HMDB0247670
PRKCD	HMDB0247670
RPS6KA4	HMDB0247670
GRK1	HMDB0247670
PKN1	HMDB0247670
MAP3K2	HMDB0247670
PRKAA1	HMDB0247670
PAK4	HMDB0247670
PIM3	HMDB0247670
CLK2	HMDB0247670
MAP3K3	HMDB0247670
MARK1	HMDB0247670
NUAK2	HMDB0247670
PRKACB	HMDB0247670
PRKAA2	HMDB0247670
PRKG1	HMDB0247670
PIM2	HMDB0247670
AKT2	HMDB0247670
CIT	HMDB0247670
ROCK1	HMDB0247670
HIPK2	HMDB0247670
MARK2	HMDB0247670
DCLK3	HMDB0247670
MARK3	HMDB0247670
RPS6KA1	HMDB0247670
TRPV4	HMDB0248294
TRPV5	HMDB0248294
TRPV2	HMDB0248294
TRPV6	HMDB0248294
TRPV1	HMDB0248294
TRPV1	HMDB0248294
TRPV3	HMDB0248294
AR	HMDB0251831
CYP17A1	HMDB0037546
MAPK14	HMDB0244894
TOP1MT	HMDB0248493
TOP1	HMDB0248493
TOP2A	HMDB0248493
SIRT1	HMDB0037335
CYP3A4	HMDB0254750
PDE5A	HMDB0254750
CYP2C19	HMDB0254750
MAP4K5	HMDB0247649
RPS6KB1	HMDB0247649
CDK7	HMDB0247649
CDK4	HMDB0247649
PIK3CA	HMDB0247649
AKT1	HMDB0247649
PIK3CB	HMDB0247649
MAP4K2	HMDB0247649
CASP3	HMDB0247649
CLK4	HMDB0247649
GSK3B	HMDB0247649
PIK3CG	HMDB0247649
MTOR	HMDB0247649
PARP1	HMDB0247649
MCL1	HMDB0247649
PTEN	HMDB0247649
PIK3CD	HMDB0247649
CHEK1	HMDB0247649
JAK3	HMDB0247649
BCL2L1	HMDB0248902
AURKA	HMDB0254805
CSNK2A1	HMDB0254805
BLK	HMDB0254805
STK17B	HMDB0254805
AURKC	HMDB0254805
STK17A	HMDB0254805
YES1	HMDB0254805
LCK	HMDB0254805
SRC	HMDB0254805
ABL1	HMDB0254805
FGR	HMDB0254805
HCK	HMDB0254805
TEC	HMDB0254805
CHEK2	HMDB0254805
LYN	HMDB0254805
AURKB	HMDB0254805
CD38	HMDB0252469
BRD4	HMDB0252469
SYK	HMDB0252469
RAF1	HMDB0254901
BRAF	HMDB0254901
LCK	HMDB0254901
ABL1	HMDB0254901
MAP3K20	HMDB0254901
CIT	HMDB0254901
MAP4K5	HMDB0254107
ABCG2	HMDB0254107
BLK	HMDB0254107
ROCK1	HMDB0254107
LYN	HMDB0254107
AURKB	HMDB0254107
HCRTR2	HMDB0248172
HCRTR1	HMDB0248172
AOC3	HMDB0242479
MAOA	HMDB0242479
CDK7	HMDB0247536
PTK2	HMDB0247536
SRC	HMDB0247536
CDK1	HMDB0247536
FFAR1	HMDB0252994
PLA2G4A	HMDB0252994
FFAR4	HMDB0252994
CASP3	HMDB0255547
CASP9	HMDB0255547
MAPK14	HMDB0254167
MAPK11	HMDB0254167
MAP2K2	HMDB0245502
MAP2K1	HMDB0245502
CASP3	HMDB0245502
PTGES	HMDB0245502
ATP2A1	HMDB0245502
PARP1	HMDB0245502
CASP7	HMDB0245502
CYP2B6	HMDB0248773
CYP1A2	HMDB0248773
MAP4K5	HMDB0251590
CAMKK1	HMDB0251590
STK10	HMDB0251590
SIRT1	HMDB0251590
HMOX1	HMDB0251590
PTK6	HMDB0251590
CSK	HMDB0251590
RIPK2	HMDB0251590
PRKAB1	HMDB0251590
MAPK14	HMDB0251590
MKNK2	HMDB0251590
CDK4	HMDB0251590
NUAK1	HMDB0251590
CSNK2A2	HMDB0251590
PRKX	HMDB0251590
MARK4	HMDB0251590
TXK	HMDB0251590
CDK6	HMDB0251590
AGTR1	HMDB0251590
ATM	HMDB0251590
MAP4K2	HMDB0251590
PHKG1	HMDB0251590
MELK	HMDB0251590
AURKC	HMDB0251590
SIK2	HMDB0251590
BTK	HMDB0251590
MAP3K11	HMDB0251590
BRSK2	HMDB0251590
CAMKK2	HMDB0251590
DYRK1B	HMDB0251590
MAP4K4	HMDB0251590
CLK4	HMDB0251590
STK17A	HMDB0251590
STK33	HMDB0251590
CSNK1D	HMDB0251590
ULK1	HMDB0251590
YES1	HMDB0251590
HASPIN	HMDB0251590
TBK1	HMDB0251590
LIMK1	HMDB0251590
LCK	HMDB0251590
CAMK2D	HMDB0251590
DYRK2	HMDB0251590
PKN1	HMDB0251590
KCNJ11	HMDB0251590
FYN	HMDB0251590
MINK1	HMDB0251590
SRC	HMDB0251590
CSNK1E	HMDB0251590
CLK2	HMDB0251590
MARK1	HMDB0251590
SGK1	HMDB0251590
MAP3K7	HMDB0251590
IRAK1	HMDB0251590
PKN2	HMDB0251590
PRKAA2	HMDB0251590
MKNK1	HMDB0251590
MMP9	HMDB0251590
ABL1	HMDB0251590
CDK9	HMDB0251590
PRKG1	HMDB0251590
FGR	HMDB0251590
MAP3K20	HMDB0251590
HCK	HMDB0251590
MYLK2	HMDB0251590
ARAF	HMDB0251590
FKBP1A	HMDB0251590
SLC16A3	HMDB0251590
CAMK2B	HMDB0251590
STK16	HMDB0251590
CAMK2A	HMDB0251590
DYRK1A	HMDB0251590
NLK	HMDB0251590
MARK2	HMDB0251590
CLK1	HMDB0251590
ITK	HMDB0251590
MARK3	HMDB0251590
CDK5	HMDB0251590
CSNK1A1	HMDB0251590
ABL2	HMDB0251590
RPS6KA1	HMDB0251590
MAP3K9	HMDB0251590
PHKG2	HMDB0251590
AURKB	HMDB0251590
AURKA	HMDB0248867
AURKC	HMDB0248867
AURKB	HMDB0248867
MAP4K5	HMDB0254099
STK10	HMDB0254099
AURKA	HMDB0254099
RPS6KB1	HMDB0254099
MKNK2	HMDB0254099
BLK	HMDB0254099
TAOK1	HMDB0254099
FER	HMDB0254099
STK32B	HMDB0254099
HIPK4	HMDB0254099
AURKC	HMDB0254099
CLK4	HMDB0254099
ROCK2	HMDB0254099
MAPK11	HMDB0254099
RPS6KA4	HMDB0254099
SLK	HMDB0254099
CDK8	HMDB0254099
TAOK3	HMDB0254099
MAP4K1	HMDB0254099
STK32A	HMDB0254099
MAPK9	HMDB0254099
LYN	HMDB0254099
AURKB	HMDB0254099
RPS6KB1	HMDB0257527
AKT3	HMDB0257527
AKT1	HMDB0257527
ROCK2	HMDB0257527
CDC42BPG	HMDB0257527
CDC42BPA	HMDB0257527
AKT2	HMDB0257527
CIT	HMDB0257527
ROCK1	HMDB0257527
JAK3	HMDB0257527
CYP2C9	HMDB0259117
CYP3A4	HMDB0259117
CYP1A2	HMDB0259117
DPP4	HMDB0259117
CYP2D6	HMDB0259117
CYP2C19	HMDB0259117
NOTCH1	HMDB0257281
GSK3A	HMDB0248689
CDK7	HMDB0248689
CDK4	HMDB0248689
CDK15	HMDB0248689
CDK17	HMDB0248689
TAOK1	HMDB0248689
CILK1	HMDB0248689
CDK14	HMDB0248689
CDK2	HMDB0248689
CDK16	HMDB0248689
TAOK2	HMDB0248689
MAPK7	HMDB0248689
DYRK1B	HMDB0248689
MAK	HMDB0248689
GSK3B	HMDB0248689
MAPK15	HMDB0248689
MCL1	HMDB0248689
CDK9	HMDB0248689
CASK	HMDB0248689
TAOK3	HMDB0248689
CLK3	HMDB0248689
CDK1	HMDB0248689
DYRK1A	HMDB0248689
CDK11A	HMDB0248689
CDK5	HMDB0248689
CDK18	HMDB0248689
AKR1B1	HMDB0248782
PTGDR2	HMDB0248782
AKT1	HMDB0248803
AGTR1	HMDB0248803
AGTR2	HMDB0248803
CASP10	HMDB0257014
CASP3	HMDB0257014
CASP8	HMDB0257014
MAP4K1	HMDB0257014
ABCC6	HMDB0248691
PPT1	HMDB0248691
KCNQ1	HMDB0250203
CALCRL	HMDB0257871
MGLL	HMDB0246967
CXCR2	HMDB0251759
DRD4	HMDB0247137
BDKRB1	HMDB0247137
PROKR2	HMDB0247137
MLNR	HMDB0247137
GNRHR	HMDB0247137
GPR63	HMDB0247137
KISS1R	HMDB0247137
OPRD1	HMDB0247137
PRLHR	HMDB0247137
GHSR	HMDB0247137
GPR83	HMDB0247137
MC3R	HMDB0247137
PTGER2	HMDB0247137
MCHR1	HMDB0247137
GALR3	HMDB0247137
OPN1SW	HMDB0247137
SSTR4	HMDB0247137
NMUR2	HMDB0247137
HRH4	HMDB0247137
APLNR	HMDB0247137
TAAR5	HMDB0247137
NMBR	HMDB0247137
HTR2B	HMDB0247137
GPR45	HMDB0247137
OPRK1	HMDB0247137
GPR84	HMDB0247137
SSTR1	HMDB0247137
GPR65	HMDB0247137
ACKR3	HMDB0247137
AGTR1	HMDB0247137
GPR6	HMDB0247137
TAAR6	HMDB0247137
TAAR8	HMDB0247137
TAAR1	HMDB0247137
HTR2C	HMDB0247137
GPR119	HMDB0247137
NPFFR1	HMDB0247137
ADRA2A	HMDB0247137
MCHR2	HMDB0247137
GPR26	HMDB0247137
HTR5A	HMDB0247137
HTR6	HMDB0247137
PTGIR	HMDB0247137
CCR2	HMDB0247137
CCR5	HMDB0247137
PTGER1	HMDB0247137
SSTR5	HMDB0247137
CCKAR	HMDB0247137
CCR1	HMDB0247137
RHO	HMDB0247137
GPR85	HMDB0247137
GPR101	HMDB0247137
AVPR1A	HMDB0247137
GALR1	HMDB0247137
MC4R	HMDB0247137
GPR22	HMDB0247137
PTGER4	HMDB0247137
GPR27	HMDB0247137
PTGDR	HMDB0247137
NTSR2	HMDB0247137
PROKR1	HMDB0247137
CXCR6	HMDB0247137
ADORA2B	HMDB0247137
ADRB2	HMDB0247137
NMUR1	HMDB0247137
DRD5	HMDB0247137
GPR37	HMDB0247137
ADRA1B	HMDB0247137
LTB4R	HMDB0247137
HTR1E	HMDB0247137
NPFFR2	HMDB0247137
ADORA1	HMDB0247137
GPR151	HMDB0247137
GPR148	HMDB0247137
TRHR	HMDB0247137
GPR88	HMDB0247137
EDNRA	HMDB0247137
HTR1A	HMDB0247137
MC5R	HMDB0247137
GPR62	HMDB0247137
HTR1F	HMDB0247137
UTS2R	HMDB0247137
OXTR	HMDB0247137
GPR39	HMDB0247137
RXFP3	HMDB0247137
GALR2	HMDB0247137
NPBWR1	HMDB0247137
GPR173	HMDB0247137
NPY2R	HMDB0247137
CCR4	HMDB0247137
GPR19	HMDB0247137
MC2R	HMDB0247137
GPR142	HMDB0247137
CCKBR	HMDB0247137
ADORA2A	HMDB0247137
OPRL1	HMDB0247137
HTR7	HMDB0247137
AVPR2	HMDB0247137
NPY5R	HMDB0247137
HRH3	HMDB0247137
ADRB3	HMDB0247137
PTGER3	HMDB0247137
SSTR2	HMDB0247137
CCR9	HMDB0247137
LPAR1	HMDB0247137
NPSR1	HMDB0247137
HTR4	HMDB0247137
NPY1R	HMDB0247137
DRD2	HMDB0247137
OPN3	HMDB0247137
AVPR1B	HMDB0247137
GPR37L1	HMDB0247137
GPR52	HMDB0247137
TAAR2	HMDB0247137
RXFP4	HMDB0247137
ADRB1	HMDB0247137
CNR1	HMDB0247137
NPBWR2	HMDB0247137
HTR1B	HMDB0247137
OPN1LW	HMDB0247137
NTSR1	HMDB0247137
LPAR3	HMDB0247137
BRS3	HMDB0247137
PTGFR	HMDB0247137
HCRTR2	HMDB0247137
OPN5	HMDB0247137
FFAR4	HMDB0247137
AGTR2	HMDB0247137
OPN4	HMDB0247137
GPR21	HMDB0247137
HCRTR1	HMDB0247137
GPR3	HMDB0247137
NPY4R	HMDB0247137
CNR2	HMDB0247137
EDNRB	HMDB0247137
HRH2	HMDB0247137
ADRA1D	HMDB0247137
GPR150	HMDB0247137
GRPR	HMDB0247137
ADRA1A	HMDB0247137
GPR12	HMDB0247137
GPR78	HMDB0247137
DRD3	HMDB0247137
QRFPR	HMDB0247137
GPR135	HMDB0247137
LPAR2	HMDB0247137
GPR61	HMDB0247137
ADRA2C	HMDB0247137
CXCR4	HMDB0247137
TBXA2R	HMDB0247137
OPRM1	HMDB0247137
LTB4R2	HMDB0247137
CCR3	HMDB0247137
MC1R	HMDB0247137
GPR176	HMDB0247137
GPR139	HMDB0247137
MAPK8	HMDB0249719
EIF2AK3	HMDB0253798
LPAR1	HMDB0253798
LPAR3	HMDB0253798
FAP	HMDB0258003
TMPRSS11D	HMDB0258003
APEH	HMDB0258003
DPP8	HMDB0258003
DPP4	HMDB0258003
MAPK12	HMDB0251365
MAPK14	HMDB0251365
CNR1	HMDB0251620
MAOA	HMDB0253448
MAOB	HMDB0253448
ACR	HMDB0248515
CTSG	HMDB0248515
GZMB	HMDB0248515
F9	HMDB0248515
PLAT	HMDB0248515
GZMK	HMDB0248515
PROC	HMDB0248515
PRTN3	HMDB0248515
TPSG1	HMDB0248515
CMA1	HMDB0248515
F12	HMDB0248515
ELANE	HMDB0248515
KLKB1	HMDB0248515
GZMA	HMDB0248515
ST14	HMDB0248515
TMPRSS11D	HMDB0248515
TMPRSS15	HMDB0248515
CELA1	HMDB0248515
KLK1	HMDB0248515
F2	HMDB0248515
PRSS1	HMDB0248515
PLG	HMDB0248515
KLK6	HMDB0248515
KLK2	HMDB0248515
KLK3	HMDB0248515
PRSS8	HMDB0248515
KLK4	HMDB0248515
C1S	HMDB0248515
CFD	HMDB0248515
TMPRSS6	HMDB0248515
KLK5	HMDB0248515
TPSAB1	HMDB0248515
CELA2A	HMDB0248515
PRSS3	HMDB0248515
PLAU	HMDB0248515
F10	HMDB0248515
F7	HMDB0248515
CTRC	HMDB0248515
KLK8	HMDB0248515
KLK7	HMDB0248515
TMPRSS2	HMDB0248515
F11	HMDB0248515
CFB	HMDB0248515
CTRL	HMDB0248515
CYP2C9	HMDB0258724
CYP2D6	HMDB0258724
CNR1	HMDB0258724
CNR2	HMDB0258724
CPQ	HMDB0244955
FOLH1	HMDB0244955
NAALADL1	HMDB0244955
TFRC	HMDB0244955
NAALAD2	HMDB0244955
GRM6	HMDB0242337
GRIA2	HMDB0242337
GRIA4	HMDB0242337
GRIA1	HMDB0242337
GRM8	HMDB0242337
SRC	HMDB0242337
GRM3	HMDB0242337
GRIK3	HMDB0242337
GRM2	HMDB0242337
GRIK1	HMDB0242337
GRIK2	HMDB0242337
MAPK1	HMDB0304858
DPEP1	HMDB0304858
MAP2K2	HMDB0304858
MAPK3	HMDB0304858
STAT3	HMDB0304858
MAP2K1	HMDB0304858
EIF2AK3	HMDB0304858
CXCR4	HMDB0246964
RIPK2	HMDB0252603
BLK	HMDB0254344
YES1	HMDB0254344
LCK	HMDB0254344
FYN	HMDB0254344
PIM3	HMDB0254344
ABL1	HMDB0254344
FGR	HMDB0254344
MAP3K20	HMDB0254344
HCK	HMDB0254344
ABL2	HMDB0254344
LYN	HMDB0254344
PHKG2	HMDB0254344
PPARD	HMDB0248721
ALOX5	HMDB0248721
EPHX2	HMDB0248721
CASP3	HMDB0253574
KCNJ11	HMDB0253574
IMPDH1	HMDB0060491
SELP	HMDB0033026
CASP3	HMDB0033026
TRPC5	HMDB0256712
GSK3A	HMDB0250080
GSK3B	HMDB0250080
CCR2	HMDB0246118
DRD4	HMDB0060524
BDKRB1	HMDB0060524
PROKR2	HMDB0060524
MLNR	HMDB0060524
GNRHR	HMDB0060524
GPR63	HMDB0060524
KISS1R	HMDB0060524
OPRD1	HMDB0060524
PRLHR	HMDB0060524
GHSR	HMDB0060524
GPR83	HMDB0060524
MC3R	HMDB0060524
PTGER2	HMDB0060524
MCHR1	HMDB0060524
GALR3	HMDB0060524
OPN1SW	HMDB0060524
SSTR4	HMDB0060524
NMUR2	HMDB0060524
HRH4	HMDB0060524
APLNR	HMDB0060524
TAAR5	HMDB0060524
NMBR	HMDB0060524
HTR2B	HMDB0060524
GPR45	HMDB0060524
OPRK1	HMDB0060524
GPR84	HMDB0060524
SSTR1	HMDB0060524
GPR65	HMDB0060524
ACKR3	HMDB0060524
AGTR1	HMDB0060524
GPR6	HMDB0060524
TAAR6	HMDB0060524
TAAR8	HMDB0060524
TAAR1	HMDB0060524
HTR2C	HMDB0060524
GPR119	HMDB0060524
NPFFR1	HMDB0060524
ADRA2A	HMDB0060524
MCHR2	HMDB0060524
GPR26	HMDB0060524
HTR5A	HMDB0060524
HTR6	HMDB0060524
PTGIR	HMDB0060524
CCR2	HMDB0060524
CCR5	HMDB0060524
PTGER1	HMDB0060524
SSTR5	HMDB0060524
CCKAR	HMDB0060524
CCR1	HMDB0060524
RHO	HMDB0060524
GPR85	HMDB0060524
GPR101	HMDB0060524
AVPR1A	HMDB0060524
GALR1	HMDB0060524
MC4R	HMDB0060524
GPR22	HMDB0060524
PTGER4	HMDB0060524
GPR27	HMDB0060524
PTGDR	HMDB0060524
NTSR2	HMDB0060524
PROKR1	HMDB0060524
CXCR6	HMDB0060524
ADORA2B	HMDB0060524
ADRB2	HMDB0060524
NMUR1	HMDB0060524
DRD5	HMDB0060524
GPR37	HMDB0060524
ADRA1B	HMDB0060524
LTB4R	HMDB0060524
HTR1E	HMDB0060524
NPFFR2	HMDB0060524
ADORA1	HMDB0060524
GPR151	HMDB0060524
GPR148	HMDB0060524
TRHR	HMDB0060524
GPR88	HMDB0060524
EDNRA	HMDB0060524
HTR1A	HMDB0060524
MC5R	HMDB0060524
GPR62	HMDB0060524
HTR1F	HMDB0060524
UTS2R	HMDB0060524
OXTR	HMDB0060524
GPR39	HMDB0060524
RXFP3	HMDB0060524
GALR2	HMDB0060524
NPBWR1	HMDB0060524
GPR173	HMDB0060524
NPY2R	HMDB0060524
CCR4	HMDB0060524
GPR19	HMDB0060524
MC2R	HMDB0060524
GPR142	HMDB0060524
CCKBR	HMDB0060524
ADORA2A	HMDB0060524
OPRL1	HMDB0060524
HTR7	HMDB0060524
AVPR2	HMDB0060524
NPY5R	HMDB0060524
HRH3	HMDB0060524
ADRB3	HMDB0060524
PTGER3	HMDB0060524
SSTR2	HMDB0060524
CCR9	HMDB0060524
LPAR1	HMDB0060524
NPSR1	HMDB0060524
HTR4	HMDB0060524
NPY1R	HMDB0060524
DRD2	HMDB0060524
OPN3	HMDB0060524
AVPR1B	HMDB0060524
GPR37L1	HMDB0060524
GPR52	HMDB0060524
TAAR2	HMDB0060524
RXFP4	HMDB0060524
ADRB1	HMDB0060524
CNR1	HMDB0060524
NPBWR2	HMDB0060524
HTR1B	HMDB0060524
OPN1LW	HMDB0060524
NTSR1	HMDB0060524
LPAR3	HMDB0060524
BRS3	HMDB0060524
PTGFR	HMDB0060524
HCRTR2	HMDB0060524
OPN5	HMDB0060524
FFAR4	HMDB0060524
AGTR2	HMDB0060524
OPN4	HMDB0060524
GPR21	HMDB0060524
HCRTR1	HMDB0060524
GPR3	HMDB0060524
NPY4R	HMDB0060524
CNR2	HMDB0060524
EDNRB	HMDB0060524
HRH2	HMDB0060524
ADRA1D	HMDB0060524
GPR150	HMDB0060524
GRPR	HMDB0060524
ADRA1A	HMDB0060524
GPR12	HMDB0060524
GPR78	HMDB0060524
DRD3	HMDB0060524
QRFPR	HMDB0060524
GPR135	HMDB0060524
LPAR2	HMDB0060524
GPR61	HMDB0060524
ADRA2C	HMDB0060524
CXCR4	HMDB0060524
TBXA2R	HMDB0060524
OPRM1	HMDB0060524
LTB4R2	HMDB0060524
CCR3	HMDB0060524
MC1R	HMDB0060524
GPR176	HMDB0060524
GPR139	HMDB0060524
PLA2G7	HMDB0250867
PPARG	HMDB0250076
KLK3	HMDB0257445
ESRRA	HMDB0252987
ESR1	HMDB0252987
NR3C1	HMDB0252987
NR1H2	HMDB0252987
RARA	HMDB0252987
NR0B2	HMDB0252987
THRA	HMDB0252987
AKT1	HMDB0252987
PPARG	HMDB0252987
NR2F6	HMDB0252987
CCR2	HMDB0252987
NOS3	HMDB0252987
PPARD	HMDB0252987
NR2C2	HMDB0252987
PGR	HMDB0252987
NR2F1	HMDB0252987
RARB	HMDB0252987
NR2C1	HMDB0252987
NR1I2	HMDB0252987
NR3C2	HMDB0252987
ESR2	HMDB0252987
THRB	HMDB0252987
TRPV6	HMDB0252987
RXRG	HMDB0252987
NR1I3	HMDB0252987
NR2E1	HMDB0252987
RXRB	HMDB0252987
AR	HMDB0252987
NR0B1	HMDB0252987
ESRRB	HMDB0252987
NR2F2	HMDB0252987
RARG	HMDB0252987
ESRRG	HMDB0252987
NR1H3	HMDB0252987
RXRA	HMDB0252987
NR6A1	HMDB0252987
NR1H4	HMDB0252987
VDR	HMDB0252987
MAP4K5	HMDB0249749
STK10	HMDB0249749
PTK6	HMDB0249749
RIPK2	HMDB0249749
BLK	HMDB0249749
AKT1	HMDB0249749
MAP4K2	HMDB0249749
STK33	HMDB0249749
YES1	HMDB0249749
LCK	HMDB0249749
FYN	HMDB0249749
MINK1	HMDB0249749
SRC	HMDB0249749
SLK	HMDB0249749
ABL1	HMDB0249749
HCK	HMDB0249749
ERN1	HMDB0249749
ABL2	HMDB0249749
LYN	HMDB0249749
DRD4	HMDB0248905
BDKRB1	HMDB0248905
PROKR2	HMDB0248905
MLNR	HMDB0248905
GNRHR	HMDB0248905
GPR63	HMDB0248905
KISS1R	HMDB0248905
OPRD1	HMDB0248905
PRLHR	HMDB0248905
GHSR	HMDB0248905
GPR83	HMDB0248905
MC3R	HMDB0248905
PTGER2	HMDB0248905
MCHR1	HMDB0248905
GALR3	HMDB0248905
OPN1SW	HMDB0248905
SSTR4	HMDB0248905
NMUR2	HMDB0248905
HRH4	HMDB0248905
APLNR	HMDB0248905
TAAR5	HMDB0248905
NMBR	HMDB0248905
HTR2B	HMDB0248905
GPR45	HMDB0248905
TRPV4	HMDB0248905
KCNH2	HMDB0248905
TRPV5	HMDB0248905
OPRK1	HMDB0248905
GPR84	HMDB0248905
SSTR1	HMDB0248905
GPR65	HMDB0248905
ACKR3	HMDB0248905
AGTR1	HMDB0248905
GPR6	HMDB0248905
TAAR6	HMDB0248905
TAAR8	HMDB0248905
TAAR1	HMDB0248905
HTR2C	HMDB0248905
GPR119	HMDB0248905
NPFFR1	HMDB0248905
ADRA2A	HMDB0248905
MCHR2	HMDB0248905
GPR26	HMDB0248905
HTR5A	HMDB0248905
HTR6	HMDB0248905
PTGIR	HMDB0248905
CCR2	HMDB0248905
CCR5	HMDB0248905
PTGER1	HMDB0248905
SSTR5	HMDB0248905
CCKAR	HMDB0248905
CCR1	HMDB0248905
RHO	HMDB0248905
GPR85	HMDB0248905
GPR101	HMDB0248905
AVPR1A	HMDB0248905
GALR1	HMDB0248905
MC4R	HMDB0248905
GPR22	HMDB0248905
PTGER4	HMDB0248905
GPR27	HMDB0248905
PTGDR	HMDB0248905
NTSR2	HMDB0248905
PROKR1	HMDB0248905
CXCR6	HMDB0248905
ADORA2B	HMDB0248905
ADRB2	HMDB0248905
NMUR1	HMDB0248905
DRD5	HMDB0248905
GPR37	HMDB0248905
ADRA1B	HMDB0248905
LTB4R	HMDB0248905
HTR1E	HMDB0248905
NPFFR2	HMDB0248905
ADORA1	HMDB0248905
GPR151	HMDB0248905
GPR148	HMDB0248905
TRHR	HMDB0248905
GPR88	HMDB0248905
EDNRA	HMDB0248905
HTR1A	HMDB0248905
MC5R	HMDB0248905
GPR62	HMDB0248905
HTR1F	HMDB0248905
UTS2R	HMDB0248905
TRPM8	HMDB0248905
OXTR	HMDB0248905
GPR39	HMDB0248905
RXFP3	HMDB0248905
GALR2	HMDB0248905
NPBWR1	HMDB0248905
GPR173	HMDB0248905
NPY2R	HMDB0248905
CCR4	HMDB0248905
GPR19	HMDB0248905
MC2R	HMDB0248905
GPR142	HMDB0248905
CCKBR	HMDB0248905
