HMDB,GENE,direction
HMDB0000772,FABP5,degrading
HMDB0000772,FABP6,degrading
HMDB0000772,FABP4,degrading
HMDB0000772,FABP12,degrading
HMDB0000772,FABP9,degrading
HMDB0000521,SLC27A4,degrading
HMDB0000521,SLC27A1,degrading
HMDB0000521,SLC27A3,degrading
HMDB0000521,SLC27A6,degrading
HMDB0000521,FABP1,degrading
HMDB0000521,CD36,degrading
HMDB0000521,FABP3,degrading
HMDB0000521,FABP2,degrading
HMDB0000521,FABP7,degrading
HMDB0000521,FABP5,degrading
HMDB0000521,FABP6,degrading
HMDB0000521,FABP4,degrading
HMDB0000521,FABP12,degrading
HMDB0000521,FABP9,degrading
HMDB0001160,SLC27A4,degrading
HMDB0001160,SLC27A1,degrading
HMDB0001160,SLC27A3,degrading
HMDB0001160,SLC27A6,degrading
HMDB0001160,FABP1,degrading
HMDB0001160,CD36,degrading
HMDB0001160,FABP3,degrading
HMDB0001160,FABP2,degrading
HMDB0001160,FABP7,degrading
HMDB0001160,FABP5,degrading
HMDB0001160,FABP6,degrading
HMDB0001160,FABP4,degrading
HMDB0001160,FABP12,degrading
HMDB0001160,FABP9,degrading
HMDB0000910,SLC27A4,degrading
HMDB0000910,SLC27A1,degrading
HMDB0000910,SLC27A3,degrading
HMDB0000910,SLC27A6,degrading
HMDB0000910,FABP1,degrading
HMDB0000910,CD36,degrading
HMDB0000910,FABP3,degrading
HMDB0000910,FABP2,degrading
HMDB0000910,FABP7,degrading
HMDB0000910,FABP5,degrading
HMDB0000910,FABP6,degrading
HMDB0000910,FABP4,degrading
HMDB0000910,FABP12,degrading
HMDB0000910,FABP9,degrading
HMDB0000847,SLC27A4,degrading
HMDB0000847,SLC27A1,degrading
HMDB0000847,SLC27A3,degrading
HMDB0000847,SLC27A6,degrading
HMDB0000847,FABP1,degrading
HMDB0000847,CD36,degrading
HMDB0000847,FABP3,degrading
HMDB0000847,FABP2,degrading
HMDB0000847,FABP7,degrading
HMDB0000847,FABP5,degrading
HMDB0000847,FABP6,degrading
HMDB0000847,FABP4,degrading
HMDB0000847,FABP12,degrading
HMDB0000847,FABP9,degrading
HMDB0000666,SLC27A4,degrading
HMDB0000666,SLC27A1,degrading
HMDB0000666,SLC27A3,degrading
HMDB0000666,SLC27A6,degrading
HMDB0000666,FABP1,degrading
HMDB0000666,CD36,degrading
HMDB0000666,FABP3,degrading
HMDB0000666,FABP2,degrading
HMDB0000666,FABP7,degrading
HMDB0000666,FABP5,degrading
HMDB0000666,FABP6,degrading
HMDB0000666,FABP4,degrading
HMDB0000666,FABP12,degrading
HMDB0000666,FABP9,degrading
HMDB0000947,SLC27A4,degrading
HMDB0000947,SLC27A1,degrading
HMDB0000947,SLC27A3,degrading
HMDB0000947,SLC27A6,degrading
HMDB0000947,FABP1,degrading
HMDB0000947,CD36,degrading
HMDB0000947,FABP3,degrading
HMDB0000947,FABP2,degrading
HMDB0000947,FABP7,degrading
HMDB0000947,FABP5,degrading
HMDB0000947,FABP6,degrading
HMDB0000947,FABP4,degrading
HMDB0000947,FABP12,degrading
HMDB0000947,FABP9,degrading
HMDB0000892,SLC27A4,degrading
HMDB0000892,SLC27A1,degrading
HMDB0000892,SLC27A3,degrading
HMDB0000892,SLC27A6,degrading
HMDB0000892,FABP1,degrading
HMDB0000892,CD36,degrading
HMDB0000892,FABP3,degrading
HMDB0000892,FABP2,degrading
HMDB0000892,FABP7,degrading
HMDB0000892,FABP5,degrading
HMDB0000892,FABP6,degrading
HMDB0000892,FABP4,degrading
HMDB0000892,FABP12,degrading
HMDB0000892,FABP9,degrading
HMDB0062190,GNPAT,degrading
HMDB0004243,GPX2,degrading
HMDB0004243,PRDX6,degrading
HMDB0004243,GPX8,degrading
HMDB0060305,CYP8B1,degrading
HMDB0062220,HADHB,degrading
HMDB0062220,ACAA2,degrading
HMDB0062220,HADHA,degrading
HMDB0062220,ACAA1,degrading
HMDB0062220,ACADM,degrading
HMDB0062220,ACAD9,degrading
HMDB0062220,ECHS1,degrading
HMDB0062220,HSD17B10,degrading
HMDB0062220,HADH,degrading
HMDB0062220,ACADVL,degrading
HMDB0062220,ACADL,degrading
HMDB0060391,MGST3,degrading
HMDB0060391,MGST2,degrading
HMDB0060391,GSTM1,degrading
HMDB0060391,MGST1,degrading
HMDB0060391,GSTK1,degrading
HMDB0060391,GSTM2,degrading
HMDB0060391,GSTO2,degrading
HMDB0060391,GSTP1,degrading
HMDB0060391,GSTT2,degrading
HMDB0060391,GSTM5,degrading
HMDB0060391,GSTM3,degrading
HMDB0060391,GSTO1,degrading
HMDB0060391,GSTM4,degrading
HMDB0060391,GSTA4,degrading
HMDB0060391,GSTA3,degrading
HMDB0060391,GSTA5,degrading
HMDB0060391,GSTT1,degrading
HMDB0060391,GSTA1,degrading
HMDB0060391,GSTA2,degrading
HMDB0062442,AKR7A2,degrading
HMDB0062442,AKR7A3,degrading
HMDB0006876,GALE,degrading
HMDB0000122,GALM,degrading
HMDB0001842,SLC22A3,degrading
HMDB0001842,SLC22A1,degrading
HMDB0001921,SLC22A2,degrading
HMDB0001921,SLC22A1,degrading
HMDB0000760,SLC10A1,degrading
HMDB0000760,SLC10A2,degrading
HMDB0011637,SLC10A1,degrading
HMDB0011637,SLC10A2,degrading
HMDB0059597,SLC25A3,degrading
HMDB0001429,SLC25A3,degrading
HMDB0059597,SLC25A14,degrading
HMDB0059597,UCP3,degrading
HMDB0059597,UCP2,degrading
HMDB0059597,SLC25A27,degrading
HMDB0000972,MTHFD1,degrading
HMDB0000972,MTHFD2P1,degrading
HMDB0000972,MTHFD2L,degrading
HMDB0059597,MTHFD1,degrading
HMDB0059597,MTHFD2P1,degrading
HMDB0059597,MTHFD2L,degrading
HMDB0000972,MTHFD1L,degrading
HMDB0000972,MTHFD2,degrading
HMDB0059597,MTHFD1L,degrading
HMDB0059597,MTHFD2,degrading
HMDB0004062,AOX1,degrading
HMDB0001172,AOX1,degrading
HMDB0012974,TPO,degrading
HMDB0012974,PRDX6,degrading
HMDB0002111,KYAT1,degrading
HMDB0000148,KYAT1,degrading
HMDB0000715,KYAT1,degrading
HMDB0000881,KYAT1,degrading
HMDB0006278,STS,degrading
HMDB0002759,STS,degrading
HMDB0003533,ALDH3A1,degrading
HMDB0003533,ALDH9A1,degrading
HMDB0002111,ENO1,degrading
HMDB0002111,ENO3,degrading
HMDB0002111,ENO2,degrading
HMDB0000263,ENO1,degrading
HMDB0000263,ENO3,degrading
HMDB0000263,ENO2,degrading
HMDB0002111,CYP2C19,degrading
HMDB0002111,CYP2A6,degrading
HMDB0002111,CYP2C9,degrading
HMDB0002111,CYP2B6,degrading
HMDB0000217,PTGS2,degrading
HMDB0000217,PTGS1,degrading
HMDB0002111,PDPR,degrading
HMDB0000217,DMGDH,degrading
HMDB0000217,PDPR,degrading
HMDB0000092,PDPR,degrading
HMDB0000217,CYP2C19,degrading
HMDB0060446,CYP2C19,degrading
HMDB0060446,CYP1A1,degrading
HMDB0060446,CYP1B1,degrading
HMDB0060446,CYP3A4,degrading
HMDB0060446,CYP2C18,degrading
HMDB0060446,CYP2C8,degrading
HMDB0060446,CYP2C9,degrading
HMDB0060446,CYP3A43,degrading
HMDB0060446,CYP3A5,degrading
HMDB0060446,CYP3A7,degrading
HMDB0059597,PAM,degrading
HMDB0005896,TPO,degrading
HMDB0005896,EPX,degrading
HMDB0005896,PRDX6,degrading
HMDB0005896,MPO,degrading
HMDB0005896,LPO,degrading
HMDB0000338,TPO,degrading
HMDB0000338,EPX,degrading
HMDB0000338,PRDX6,degrading
HMDB0000338,MPO,degrading
HMDB0000338,LPO,degrading
HMDB0012219,TPO,degrading
HMDB0012219,EPX,degrading
HMDB0012219,PRDX6,degrading
HMDB0012219,MPO,degrading
HMDB0012219,LPO,degrading
HMDB0000051,CTH,degrading
HMDB0059597,CTH,degrading
HMDB0000243,CTH,degrading
HMDB0003276,CTH,degrading
HMDB0000051,DCTD,degrading
HMDB0001409,DCTD,degrading
HMDB0000051,FTCD,degrading
HMDB0001354,FTCD,degrading
HMDB0000005,CTH,degrading
HMDB0060488,CTH,degrading
HMDB0002009,HADHB,degrading
HMDB0002009,AUH,degrading
HMDB0002111,ACO2,degrading
HMDB0002111,ACO1,degrading
HMDB0000072,ACO2,degrading
HMDB0000072,ACO1,degrading
HMDB0002111,DLD,degrading
HMDB0002111,BCKDHB,degrading
HMDB0002111,BCKDHA,degrading
HMDB0012974,DLD,degrading
HMDB0012974,BCKDHB,degrading
HMDB0012974,BCKDHA,degrading
HMDB0002111,AADAT,degrading
HMDB0002111,KYAT3,degrading
HMDB0000148,AADAT,degrading
HMDB0000148,KYAT3,degrading
HMDB0000715,AADAT,degrading
HMDB0000715,KYAT3,degrading
HMDB0002111,SCP2,degrading
HMDB0002325,SCP2,degrading
HMDB0000881,AADAT,degrading
HMDB0002111,GSTZ1,degrading
HMDB0002111,MGST1,degrading
HMDB0002111,GSTK1,degrading
HMDB0059597,BDH1,degrading
HMDB0001487,BDH1,degrading
HMDB0000060,BDH1,degrading
HMDB0059597,CKMT1B,degrading
HMDB0059597,CKMT2,degrading
HMDB0059597,CKMT1A,degrading
HMDB0001341,CKMT1B,degrading
HMDB0001341,CKMT2,degrading
HMDB0001341,CKMT1A,degrading
HMDB0001511,CKMT1B,degrading
HMDB0001511,CKMT2,degrading
HMDB0001511,CKMT1A,degrading
HMDB0001487,GLDC,degrading
HMDB0001487,GCSH,degrading
HMDB0059597,GLUD2,degrading
HMDB0059597,GLUD1,degrading
HMDB0001487,GLUD2,degrading
HMDB0001487,GLUD1,degrading
HMDB0000221,GLUD2,degrading
HMDB0000221,GLUD1,degrading
HMDB0001157,EHHADH,degrading
HMDB0001157,HSD17B10,degrading
HMDB0001157,HADH,degrading
HMDB0059597,HIBADH,degrading
HMDB0001487,HIBADH,degrading
HMDB0001172,HIBADH,degrading
HMDB0059597,LDHD,degrading
HMDB0000243,LDHB,degrading
HMDB0000243,LDHA,degrading
HMDB0059597,MCCC1,degrading
HMDB0059597,MCCC2,degrading
HMDB0001341,MCCC1,degrading
HMDB0001341,MCCC2,degrading
HMDB0001429,MCCC1,degrading
HMDB0001429,MCCC2,degrading
HMDB0001057,MCCC1,degrading
HMDB0001057,MCCC2,degrading
HMDB0059597,MDH2,degrading
HMDB0059597,MDH1,degrading
HMDB0001487,MDH2,degrading
HMDB0001487,MDH1,degrading
HMDB0000223,MDH2,degrading
HMDB0000223,MDH1,degrading
HMDB0004045,MDH2,degrading
HMDB0001487,GSR,degrading
HMDB0006533,PECR,degrading
HMDB0006533,MECR,degrading
HMDB0001487,IDH3A,degrading
HMDB0001487,IDH3B,degrading
HMDB0001487,IDH3G,degrading
HMDB0001487,IDH1,degrading
HMDB0001487,IDH2,degrading
HMDB0001487,AASS,degrading
HMDB0001263,AASS,degrading
HMDB0003950,PECR,degrading
HMDB0003950,MECR,degrading
HMDB0304089,PECR,degrading
HMDB0304089,MECR,degrading
HMDB0003946,PECR,degrading
HMDB0003946,MECR,degrading
HMDB0059597,PANK3,degrading
HMDB0059597,PANK2,degrading
HMDB0059597,PANK1,degrading
HMDB0059597,PANK4,degrading
HMDB0001341,PANK3,degrading
HMDB0001341,PANK2,degrading
HMDB0001341,PANK1,degrading
HMDB0001341,PANK4,degrading
HMDB0001117,PANK3,degrading
HMDB0001117,PANK2,degrading
HMDB0001117,PANK1,degrading
HMDB0001117,PANK4,degrading
HMDB0000221,ALDH4A1,degrading
HMDB0003937,HADHA,degrading
HMDB0003937,EHHADH,degrading
HMDB0003937,HADH,degrading
HMDB0003939,HADHA,degrading
HMDB0003939,EHHADH,degrading
HMDB0003939,HADH,degrading
HMDB0003948,PECR,degrading
HMDB0003948,MECR,degrading
HMDB0000827,ACOT7,degrading
HMDB0002212,ACOT2,degrading
HMDB0002212,ACOT7,degrading
HMDB0000944,ACOT2,degrading
HMDB0000944,ACOT7,degrading
HMDB0002003,ACOT2,degrading
HMDB0002003,ACOT7,degrading
HMDB0059597,TK2,degrading
HMDB0000960,TK2,degrading
HMDB0001409,TK2,degrading
HMDB0001453,TST,degrading
HMDB0000221,ADHFE1,degrading
HMDB0004073,ADHFE1,degrading
HMDB0001993,HSD3B1,degrading
HMDB0001993,HSD3B2,degrading
HMDB0000619,ACOT2,degrading
HMDB0000619,ACOT7,degrading
HMDB0000518,ACOT2,degrading
HMDB0000518,ACOT7,degrading
HMDB0059597,NAGS,degrading
HMDB0001423,NAGS,degrading
HMDB0011745,NAGS,degrading
HMDB0006028,NAGS,degrading
HMDB0059597,GLYAT,degrading
HMDB0000459,GLYAT,degrading
HMDB0241918,GLYAT,degrading
HMDB0001890,NAGS,degrading
HMDB0000678,GLYAT,degrading
HMDB0000339,GLYAT,degrading
HMDB0000730,GLYAT,degrading
HMDB0001423,MCCC1,degrading
HMDB0001423,MCCC2,degrading
HMDB0006402,EHHADH,degrading
HMDB0006402,HSD17B4,degrading
HMDB0006402,HSD17B10,degrading
HMDB0006402,HADH,degrading
HMDB0001487,DHRS4,degrading
HMDB0004234,DHRS4,degrading
HMDB0006891,EHHADH,degrading
HMDB0006891,HSD17B4,degrading
HMDB0006891,HSD17B10,degrading
HMDB0006891,HADH,degrading
HMDB0246835,DHRS4,degrading
HMDB0013032,ACOT2,degrading
HMDB0013032,ACOT7,degrading
HMDB0006891,HADHA,degrading
HMDB0059597,CRAT,degrading
HMDB0059597,HSD3B7,degrading
HMDB0059597,RDH10,degrading
HMDB0059597,RDH13,degrading
HMDB0059597,RDH12,degrading
HMDB0059597,SDR16C5,degrading
HMDB0059597,RDH14,degrading
HMDB0059597,MDH1B,degrading
HMDB0059597,HSD17B14,degrading
HMDB0059597,DHRS2,degrading
HMDB0059597,HTATIP2,degrading
HMDB0059597,CBR4,degrading
HMDB0059597,CTBP1,degrading
HMDB0059597,BDH2,degrading
HMDB0059597,HSD11B1L,degrading
HMDB0059597,SDR9C7,degrading
HMDB0059597,SDR42E2,degrading
HMDB0059597,SDR42E1,degrading
HMDB0059597,WWOX,degrading
HMDB0059597,AKR1C8P,degrading
HMDB0059597,AKR1B15,degrading
HMDB0000221,ADH5,degrading
HMDB0000221,HSD11B2,degrading
HMDB0000221,HSD3B7,degrading
HMDB0000221,RDH10,degrading
HMDB0000221,RDH13,degrading
HMDB0000221,RDH12,degrading
HMDB0000221,SDR16C5,degrading
HMDB0000221,RDH14,degrading
HMDB0000221,MDH1B,degrading
HMDB0000221,HSD17B14,degrading
HMDB0000221,DHRS2,degrading
HMDB0000221,HTATIP2,degrading
HMDB0000221,CBR4,degrading
HMDB0000221,CTBP1,degrading
HMDB0000221,BDH2,degrading
HMDB0000221,HSD11B1L,degrading
HMDB0000221,SDR9C7,degrading
HMDB0000221,SDR42E2,degrading
HMDB0000221,SDR42E1,degrading
HMDB0000221,WWOX,degrading
HMDB0000221,AKR1C8P,degrading
HMDB0000221,AKR1B15,degrading
HMDB0002170,ADH5,degrading
HMDB0002170,AKR1C1,degrading
HMDB0002170,AKR1C4,degrading
HMDB0002170,HSD11B2,degrading
HMDB0002170,HSD17B8,degrading
HMDB0002170,HSD3B7,degrading
HMDB0002170,RDH10,degrading
HMDB0002170,RDH13,degrading
HMDB0002170,RDH12,degrading
HMDB0002170,SDR16C5,degrading
HMDB0002170,RDH14,degrading
HMDB0002170,MDH1B,degrading
HMDB0002170,AKR1B10,degrading
HMDB0002170,HSD17B11,degrading
HMDB0002170,HSD17B14,degrading
HMDB0002170,DHRS2,degrading
HMDB0002170,HTATIP2,degrading
HMDB0002170,CBR4,degrading
HMDB0002170,CTBP1,degrading
HMDB0002170,BDH2,degrading
HMDB0002170,HSD11B1L,degrading
HMDB0002170,SDR9C7,degrading
HMDB0002170,SDR42E2,degrading
HMDB0002170,SDR42E1,degrading
HMDB0002170,WWOX,degrading
HMDB0002170,AKR1C8P,degrading
HMDB0002170,AKR1B15,degrading
HMDB0000221,IDH2,degrading
HMDB0000208,IDH2,degrading
HMDB0001967,IDH2,degrading
HMDB0000221,MTHFD1L,degrading
HMDB0000221,MTHFD1,degrading
HMDB0000221,MTHFD2,degrading
HMDB0000221,ALDH1B1,degrading
HMDB0000221,ALDH2,degrading
HMDB0000221,ALDH9A1,degrading
HMDB0000221,ALDH3A2,degrading
HMDB0000112,ALDH1B1,degrading
HMDB0000112,ALDH2,degrading
HMDB0000112,ALDH7A1,degrading
HMDB0000112,ALDH9A1,degrading
HMDB0000112,ALDH3A2,degrading
HMDB0000359,CYP27A1,degrading
HMDB0003873,CYP27A1,degrading
HMDB0002845,PECR,degrading
HMDB0002845,MECR,degrading
HMDB0012633,DHRS4,degrading
HMDB0000217,CYP2U1,degrading
HMDB0005087,DHRS4,degrading
HMDB0000005,LDHAL6B,degrading
HMDB0000005,LDHC,degrading
HMDB0000005,UEVLD,degrading
HMDB0000005,LDHB,degrading
HMDB0000005,LDHA,degrading
HMDB0000005,LDHAL6A,degrading
HMDB0059597,PAICS,degrading
HMDB0059597,CAD,degrading
HMDB0001429,CAD,degrading
HMDB0000828,CAD,degrading
HMDB0059597,CDIPT,degrading
HMDB0059597,CKB,degrading
HMDB0059597,CKM,degrading
HMDB0001341,CKB,degrading
HMDB0001341,CKM,degrading
HMDB0001511,CKB,degrading
HMDB0001511,CKM,degrading
HMDB0059597,DGKI,degrading
HMDB0059597,DGKB,degrading
HMDB0059597,DGKZ,degrading
HMDB0059597,DGKH,degrading
HMDB0059597,DGKG,degrading
HMDB0059597,DGKD,degrading
HMDB0059597,DGKA,degrading
HMDB0059597,DGKE,degrading
HMDB0059597,DGKQ,degrading
HMDB0001341,DGKI,degrading
HMDB0001341,DGKB,degrading
HMDB0001341,DGKZ,degrading
HMDB0001341,DGKH,degrading
HMDB0001341,DGKG,degrading
HMDB0001341,DGKD,degrading
HMDB0001341,DGKA,degrading
HMDB0001341,DGKE,degrading
HMDB0001341,DGKQ,degrading
HMDB0059597,BPGM,degrading
HMDB0059597,PGAM1,degrading
HMDB0059597,PGAM2,degrading
HMDB0000300,DPYD,degrading
HMDB0000262,DPYD,degrading
HMDB0059597,OLAH,degrading
HMDB0003229,OLAH,degrading
HMDB0059597,GAMT,degrading
HMDB0000939,GAMT,degrading
HMDB0000064,GAMT,degrading
HMDB0059597,GART,degrading
HMDB0001846,GART,degrading
HMDB0001308,GART,degrading
HMDB0001066,ADH5,degrading
HMDB0001368,LDHAL6B,degrading
HMDB0001368,LDHC,degrading
HMDB0001368,UEVLD,degrading
HMDB0001368,LDHB,degrading
HMDB0001368,LDHA,degrading
HMDB0001368,LDHAL6A,degrading
HMDB0001429,GART,degrading
HMDB0001341,PAICS,degrading
HMDB0001429,PAICS,degrading
HMDB0000797,PAICS,degrading
HMDB0059597,RDH5,degrading
HMDB0059597,RDH16,degrading
HMDB0001487,RDH16,degrading
HMDB0001358,RDH5,degrading
HMDB0001358,RDH16,degrading
HMDB0002152,RDH5,degrading
HMDB0006220,RDH5,degrading
HMDB0001487,MDH1B,degrading
HMDB0004045,MDH1,degrading
HMDB0004045,MDH1B,degrading
HMDB0000192,TXNRD1,degrading
HMDB0000192,TXNRD2,degrading
HMDB0059597,AFMID,degrading
HMDB0000142,AFMID,degrading
HMDB0001123,AFMID,degrading
HMDB0001051,AKR1A1,degrading
HMDB0059597,NAPRT,degrading
HMDB0059597,QPRT,degrading
HMDB0001488,NAPRT,degrading
HMDB0001488,QPRT,degrading
HMDB0000280,NAPRT,degrading
HMDB0059597,XDH,degrading
HMDB0001487,XDH,degrading
HMDB0059597,PFKL,degrading
HMDB0001341,PFKL,degrading
HMDB0060274,PFKL,degrading
HMDB0000295,PFKL,degrading
HMDB0059597,UCK2,degrading
HMDB0059597,UCK1,degrading
HMDB0000095,UCK2,degrading
HMDB0000095,UCK1,degrading
HMDB0001000,UCK2,degrading
HMDB0001000,UCK1,degrading
HMDB0001416,PANK3,degrading
HMDB0001416,PANK2,degrading
HMDB0001416,PANK1,degrading
HMDB0001416,PANK4,degrading
HMDB0001546,PFKL,degrading
HMDB0006872,PFKL,degrading
HMDB0003335,PFKL,degrading
HMDB0006894,ADH6,degrading
HMDB0006894,ADH4,degrading
HMDB0006894,ADH1B,degrading
HMDB0006894,ADH1A,degrading
HMDB0006894,ADH7,degrading
HMDB0006894,ADH1C,degrading
HMDB0006894,ADH5,degrading
HMDB0059597,UCKL1,degrading
HMDB0001000,UCKL1,degrading
HMDB0000288,UCK2,degrading
HMDB0000288,UCK1,degrading
HMDB0000288,UCKL1,degrading
HMDB0059597,ACOT6,degrading
HMDB0001423,ACOT6,degrading
HMDB0000827,BAAT,degrading
HMDB0000827,ACOT1,degrading
HMDB0000827,ACOT6,degrading
HMDB0000127,AKR1A1,degrading
HMDB0002212,BAAT,degrading
HMDB0002212,ACOT1,degrading
HMDB0002212,ACOT6,degrading
HMDB0000944,BAAT,degrading
HMDB0000944,ACOT1,degrading
HMDB0000944,ACOT6,degrading
HMDB0002003,BAAT,degrading
HMDB0002003,ACOT1,degrading
HMDB0002003,ACOT6,degrading
HMDB0000363,STS,degrading
HMDB0004011,BAAT,degrading
HMDB0059597,KL,degrading
HMDB0001931,KL,degrading
HMDB0000237,BAAT,degrading
HMDB0000237,ACOT1,degrading
HMDB0000237,ACOT6,degrading
HMDB0059597,RDH8,degrading
HMDB0000221,RDH8,degrading
HMDB0000053,RDH8,degrading
HMDB0001487,CBR3,degrading
HMDB0004234,CBR3,degrading
HMDB0059597,PLD2,degrading
HMDB0000211,PLD2,degrading
HMDB0000187,PLD2,degrading
HMDB0001518,KL,degrading
HMDB0246835,CBR1,degrading
HMDB0246835,CBR3,degrading
HMDB0013032,BAAT,degrading
HMDB0013032,ACOT1,degrading
HMDB0013032,ACOT6,degrading
HMDB0001487,GPD1,degrading
HMDB0059597,G6PD,degrading
HMDB0000221,G6PD,degrading
HMDB0001127,G6PD,degrading
HMDB0059597,GAPDH,degrading
HMDB0059597,GAPDHS,degrading
HMDB0001487,GAPDH,degrading
HMDB0001487,GAPDHS,degrading
HMDB0001270,GAPDH,degrading
HMDB0001270,GAPDHS,degrading
HMDB0059597,CA3,degrading
HMDB0001406,PNP,degrading
HMDB0059597,PRPS1L1,degrading
HMDB0059597,PRPS1,degrading
HMDB0059597,PRPS2,degrading
HMDB0000045,PRPS1L1,degrading
HMDB0000045,PRPS1,degrading
HMDB0000045,PRPS2,degrading
HMDB0000280,PRPS1L1,degrading
HMDB0000280,PRPS1,degrading
HMDB0000280,PRPS2,degrading
HMDB0000221,IDH1,degrading
HMDB0059597,ZADH2,degrading
HMDB0001487,ZADH2,degrading
HMDB0001426,ADH6,degrading
HMDB0001426,ADH4,degrading
HMDB0001426,ADH1B,degrading
HMDB0001426,ADH1A,degrading
HMDB0001426,ADH7,degrading
HMDB0001426,ADH1C,degrading
HMDB0001426,ADHFE1,degrading
HMDB0001426,ZADH2,degrading
HMDB0000243,LDHAL6B,degrading
HMDB0000243,LDHC,degrading
HMDB0000243,UEVLD,degrading
HMDB0000243,LDHAL6A,degrading
HMDB0000223,MDH1B,degrading
HMDB0059597,ACSL3,degrading
HMDB0059597,ACSL4,degrading
HMDB0059597,ACSL1,degrading
HMDB0059597,ACSL5,degrading
HMDB0059597,ACSBG2,degrading
HMDB0059597,ACSL6,degrading
HMDB0059597,ACSBG1,degrading
HMDB0000250,SLC27A2,degrading
HMDB0000250,ACSL3,degrading
HMDB0000250,ACSL4,degrading
HMDB0000250,ACSL1,degrading
HMDB0000250,ACSL5,degrading
HMDB0000250,ACSBG2,degrading
HMDB0000250,ACSL6,degrading
HMDB0000250,ACSBG1,degrading
HMDB0003759,AKR1C4,degrading
HMDB0059597,COMT,degrading
HMDB0059597,LRTOMT,degrading
HMDB0000291,COMT,degrading
HMDB0000291,LRTOMT,degrading
HMDB0060091,GSTT2,degrading
HMDB0059597,PARP3,degrading
HMDB0059597,PARP12,degrading
HMDB0059597,PARP4,degrading
HMDB0059597,ZC3HAV1,degrading
HMDB0059597,TNKS2,degrading
HMDB0059597,PARP11,degrading
HMDB0059597,PARP2,degrading
HMDB0059597,PARP6,degrading
HMDB0059597,PARP9,degrading
HMDB0059597,PARP16,degrading
HMDB0059597,PARP1,degrading
HMDB0059597,PARP8,degrading
HMDB0059597,TIPARP,degrading
HMDB0059597,PARP14,degrading
HMDB0059597,PARP15,degrading
HMDB0059597,TNKS,degrading
HMDB0059597,PARP10,degrading
HMDB0001406,ZC3HAV1,degrading
HMDB0059597,TTL,degrading
HMDB0059597,BRPF1,degrading
HMDB0059597,TTLL10,degrading
HMDB0001341,BRPF1,degrading
HMDB0001341,TTLL10,degrading
HMDB0001429,TTL,degrading
HMDB0001429,BRPF1,degrading
HMDB0001429,TTLL10,degrading
HMDB0059597,RCL1,degrading
HMDB0059597,RTCA,degrading
HMDB0000045,RCL1,degrading
HMDB0000250,RCL1,degrading
HMDB0000250,RTCA,degrading
HMDB0059597,MTRR,degrading
HMDB0059597,SHPK,degrading
HMDB0001341,SHPK,degrading
HMDB0062754,SHPK,degrading
HMDB0059597,KHK,degrading
HMDB0001341,KHK,degrading
HMDB0060509,KHK,degrading
HMDB0001341,AK5,degrading
HMDB0001201,AK5,degrading
HMDB0003537,NME3,degrading
HMDB0003537,NME2,degrading
HMDB0003537,NME1,degrading
HMDB0003537,NME6,degrading
HMDB0003537,NME7,degrading
HMDB0001235,GART,degrading
HMDB0001341,GUK1,degrading
HMDB0000960,GUK1,degrading
HMDB0001201,GUK1,degrading
HMDB0001273,NME3,degrading
HMDB0001273,NME2,degrading
HMDB0001273,NME1,degrading
HMDB0001273,NME6,degrading
HMDB0001273,NME7,degrading
HMDB0000285,NME3,degrading
HMDB0000285,NME2,degrading
HMDB0000285,NME1,degrading
HMDB0000285,NME6,degrading
HMDB0000285,NME7,degrading
HMDB0000082,NME3,degrading
HMDB0000082,NME2,degrading
HMDB0000082,NME1,degrading
HMDB0000082,NME6,degrading
HMDB0000082,NME7,degrading
HMDB0001342,NME3,degrading
HMDB0001342,NME2,degrading
HMDB0001342,NME1,degrading
HMDB0001342,NME6,degrading
HMDB0001342,NME7,degrading
HMDB0001440,NME3,degrading
HMDB0001440,NME2,degrading
HMDB0001440,NME1,degrading
HMDB0001440,NME6,degrading
HMDB0001440,NME7,degrading
HMDB0001191,NME3,degrading
HMDB0001191,NME2,degrading
HMDB0001191,NME1,degrading
HMDB0001191,NME6,degrading
HMDB0001191,NME7,degrading
HMDB0000998,NME3,degrading
HMDB0000998,NME2,degrading
HMDB0000998,NME1,degrading
HMDB0000998,NME6,degrading
HMDB0000998,NME7,degrading
HMDB0001532,NME3,degrading
HMDB0001532,NME6,degrading
HMDB0001532,NME7,degrading
HMDB0000189,NME3,degrading
HMDB0000189,NME2,degrading
HMDB0000189,NME1,degrading
HMDB0000189,NME6,degrading
HMDB0000189,NME7,degrading
HMDB0001341,PGK1,degrading
HMDB0001341,MIA3,degrading
HMDB0001341,PGK2,degrading
HMDB0001270,PGK1,degrading
HMDB0001270,MIA3,degrading
HMDB0001270,PGK2,degrading
HMDB0000295,CMPK1,degrading
HMDB0001341,AK4,degrading
HMDB0001341,AK2,degrading
HMDB0001341,AK7,degrading
HMDB0001341,AK1,degrading
HMDB0001341,,degrading
HMDB0001508,AK4,degrading
HMDB0001508,AK2,degrading
HMDB0001508,AK5,degrading
HMDB0001508,AK7,degrading
HMDB0001508,AK1,degrading
HMDB0001508,,degrading
HMDB0001546,CMPK1,degrading
HMDB0001245,CMPK1,degrading
HMDB0001341,BCKDK,degrading
HMDB0001429,PLPP1,degrading
HMDB0001429,PLPP3,degrading
HMDB0004666,PLPP1,degrading
HMDB0004666,PLPP3,degrading
HMDB0000827,ACOT8,degrading
HMDB0002212,ACOT8,degrading
HMDB0002212,ACOT4,degrading
